,DateRead,ammonia_ppm,nitrate_ppm,phosphorus_ppm,influent_mgd,treated_mgd,time,performance
425,2012-11-06 16:00:00,0.099455,3.0067,0.017558,280.801239,280.799438,17.708333333333332,99.99935862106364
426,2012-11-06 17:00:00,0.108557,3.004589,0.017264,264.64566,264.64566,17.75,100.0
427,2012-11-06 18:00:00,0.098308,2.889573,0.017602,272.324219,272.323944,17.791666666666668,99.99989901742818
428,2012-11-06 19:00:00,0.104852,2.715669,0.016545,279.261841,279.261841,17.833333333333332,100.0
429,2012-11-06 20:00:00,0.108883,2.622178,0.015761,271.518646,271.518646,17.875,100.0
430,2012-11-06 21:00:00,0.098308,2.519278,0.017155,266.605713,266.605713,17.916666666666668,100.0
431,2012-11-06 22:00:00,0.097656,2.457274,0.017242,270.42691,270.42691,17.958333333333332,100.0
432,2012-11-06 23:00:00,0.101254,2.455358,0.017242,278.389984,278.389984,18.0,100.0
433,2012-11-07 00:00:00,0.099673,2.449685,0.017242,274.045013,274.045013,18.041666666666668,100.0
434,2012-11-07 01:00:00,0.094167,2.72587,0.017602,268.384369,268.388428,18.083333333333332,100.00151238315968
435,2012-11-07 02:00:00,0.104634,3.217596,0.016905,263.374481,263.374481,18.125,100.0
436,2012-11-07 03:00:00,0.09809,3.24585,0.01722,255.845886,255.845886,18.166666666666668,100.0
437,2012-11-07 04:00:00,0.108448,3.24585,0.017602,245.441391,245.441391,18.208333333333332,100.0
438,2012-11-07 05:00:00,0.098308,3.30202,0.016545,226.448212,226.448212,18.25,100.0
439,2012-11-07 06:00:00,0.094058,3.30824,0.017558,197.017715,197.01828,18.291666666666668,100.00028677624242
440,2012-11-07 07:00:00,0.093841,3.353059,0.017624,193.731995,193.731995,18.333333333333332,100.0
441,2012-11-07 08:00:00,0.104634,3.501179,0.016905,192.339142,192.33812,18.375,99.99946864689664
442,2012-11-07 09:00:00,0.108883,3.633689,0.01722,231.594666,231.594666,18.416666666666668,100.0
443,2012-11-07 10:00:00,0.09471,3.707304,0.017602,260.968872,260.968506,18.458333333333332,99.99985975338852
444,2012-11-07 11:00:00,0.097439,3.904181,0.017624,261.172699,261.172699,18.5,100.0
445,2012-11-07 12:00:00,0.108448,3.912831,0.017264,270.913452,270.913452,18.541666666666668,100.0
446,2012-11-07 13:00:00,0.101905,4.017767,0.016883,274.283325,274.282837,18.583333333333332,99.99982208178349
447,2012-11-07 14:00:00,0.090678,4.001011,0.01758,284.46582,284.46582,18.625,100.0
448,2012-11-07 15:00:00,0.095423,3.924762,0.017624,278.681152,278.681152,18.666666666666668,100.0
449,2012-11-07 16:00:00,0.099347,3.760467,0.017624,279.162598,279.162598,18.708333333333332,100.0
450,2012-11-07 17:00:00,0.103161,3.663085,0.017624,280.116425,280.116425,18.75,100.0
451,2012-11-07 18:00:00,0.097982,3.653517,0.017624,277.319702,277.319702,18.791666666666668,100.0
452,2012-11-07 19:00:00,0.108448,3.406975,0.017624,282.582886,282.582886,18.833333333333332,100.0
453,2012-11-07 20:00:00,0.098308,3.42546,0.017264,282.9599,282.9599,18.875,100.0
454,2012-11-07 21:00:00,0.110247,3.230171,0.017602,279.984894,279.984894,18.916666666666668,100.0
455,2012-11-07 22:00:00,0.105612,3.119035,0.016905,276.483337,276.483337,18.958333333333332,100.0
456,2012-11-07 23:00:00,0.090895,3.055505,0.01794,283.966919,283.966919,19.0,100.0
457,2012-11-08 00:00:00,0.108014,2.919598,0.017286,290.170624,290.168427,19.041666666666668,99.99924285926339
458,2012-11-08 01:00:00,0.096509,2.910242,0.017242,281.86792,281.86792,19.083333333333332,100.0
459,2012-11-08 02:00:00,0.097547,2.964869,0.017602,271.657288,271.657288,19.125,100.0
460,2012-11-08 03:00:00,0.104852,2.943663,0.017624,256.942657,256.942657,19.166666666666668,100.0
461,2012-11-08 04:00:00,0.09809,3.058826,0.017264,197.698654,197.698654,19.208333333333332,100.0
462,2012-11-08 05:00:00,0.103052,3.183862,0.016883,188.138046,188.138046,19.25,100.0
463,2012-11-08 06:00:00,0.092586,3.189478,0.01758,176.700592,176.700592,19.291666666666668,100.0
464,2012-11-08 07:00:00,0.104526,3.370812,0.016545,177.805069,177.80484,19.333333333333332,99.99987120727138
465,2012-11-08 08:00:00,0.108883,3.529956,0.017198,184.788391,184.788391,19.375,100.0
466,2012-11-08 09:00:00,0.101905,3.664084,0.016523,201.498627,201.498627,19.416666666666668,100.0
467,2012-11-08 10:00:00,0.106867,3.772358,0.017198,260.102966,260.102966,19.458333333333332,100.0
468,2012-11-08 11:00:00,0.105395,3.997365,0.016523,291.892273,291.892273,19.5,100.0
469,2012-11-08 12:00:00,0.105286,4.011755,0.01612,290.701569,290.701569,19.541666666666668,100.0
470,2012-11-08 13:00:00,0.103487,4.305541,0.015739,286.791656,286.791656,19.583333333333332,100.0
471,2012-11-08 14:00:00,0.096183,4.320241,0.017155,288.552765,288.552765,19.625,100.0
472,2012-11-08 15:00:00,0.099347,4.174688,0.017242,283.655457,283.655457,19.666666666666668,100.0
473,2012-11-08 16:00:00,0.10496,4.017695,0.016883,280.337494,280.337494,19.708333333333332,100.0
474,2012-11-08 17:00:00,0.09809,3.990077,0.01758,278.961548,278.960846,19.75,99.99974835241451
475,2012-11-08 18:00:00,0.097656,3.772977,0.017264,275.983032,275.983032,19.791666666666668,100.0
476,2012-11-08 19:00:00,0.097656,3.722635,0.016523,273.980316,273.980316,19.833333333333332,100.0
477,2012-11-08 20:00:00,0.104852,3.605211,0.016479,274.553741,274.553741,19.875,100.0
478,2012-11-08 21:00:00,0.101688,3.569531,0.016479,282.233368,282.233368,19.916666666666668,100.0
479,2012-11-08 22:00:00,0.099673,3.56349,0.017198,283.562317,283.562317,19.958333333333332,100.0
480,2012-11-08 23:00:00,0.103161,3.512838,0.016163,278.273163,278.273163,20.0,100.0
481,2012-11-09 00:00:00,0.094384,3.47671,0.017537,274.078033,274.078033,20.041666666666668,100.0
482,2012-11-09 01:00:00,0.104634,3.4013,0.016545,269.351807,269.351807,20.083333333333332,100.0
483,2012-11-09 02:00:00,0.105286,3.394032,0.017558,262.078644,262.078644,20.125,100.0
484,2012-11-09 03:00:00,0.096292,3.39242,0.017264,249.039566,249.039566,20.166666666666668,100.0
485,2012-11-09 04:00:00,0.104743,3.435529,0.017242,194.935226,194.935226,20.208333333333332,100.0
486,2012-11-09 05:00:00,0.092694,3.608011,0.017602,195.572937,195.572937,20.25,100.0
487,2012-11-09 06:00:00,0.104526,3.752069,0.016545,159.579468,159.579468,20.291666666666668,100.0
488,2012-11-09 07:00:00,0.094493,3.85798,0.017558,156.680115,156.681351,20.333333333333332,100.00078886845341
489,2012-11-09 08:00:00,0.104634,4.006375,0.016185,206.63562,206.63562,20.375,100.0
490,2012-11-09 09:00:00,0.107084,4.094084,0.017537,221.557922,221.556686,20.416666666666668,99.99944213233776
491,2012-11-09 10:00:00,0.105395,4.195285,0.016185,249.030624,249.030624,20.458333333333332,100.0
492,2012-11-09 11:00:00,0.103487,4.385348,0.017537,257.559235,257.560638,20.5,100.00054472906008
493,2012-11-09 12:00:00,0.097982,4.386283,0.017264,296.548828,296.548828,20.541666666666668,100.0
494,2012-11-09 13:00:00,0.09226,4.476391,0.014725,297.338257,297.338257,20.583333333333332,100.0
495,2012-11-09 14:00:00,0.09733,4.40982,0.017449,282.877136,282.872864,20.625,99.99848980371465
496,2012-11-09 15:00:00,0.104852,4.350804,0.016545,262.342651,262.342651,20.666666666666668,100.0
497,2012-11-09 16:00:00,0.105286,4.307219,0.017198,263.191711,263.194427,20.708333333333332,100.00103194739292
498,2012-11-09 17:00:00,0.09809,4.100172,0.017242,268.077423,268.077423,20.75,100.0
499,2012-11-09 18:00:00,0.104852,4.083811,0.016883,294.320313,294.317596,20.791666666666668,99.9990768561054
500,2012-11-09 19:00:00,0.09809,3.847383,0.01722,294.540497,294.540497,20.833333333333332,100.0
501,2012-11-09 20:00:00,0.104852,3.718126,0.016883,285.184937,285.184082,20.875,99.99970019454429
502,2012-11-09 21:00:00,0.096292,3.714122,0.016501,229.783493,229.783493,20.916666666666668,100.0
503,2012-11-09 22:00:00,0.101145,3.590469,0.017558,241.728622,241.728195,20.958333333333332,99.9998233556306
504,2012-11-09 23:00:00,0.099673,3.560032,0.016545,266.851074,266.851074,21.0,100.0
