,mean_prcp_imp,prcp_1yr,prcp_2yr,prcp_5yr,int_one,int_two,int_five,influent_flow_imp,complete_flow_imp,ammonia_ppm_imp,nitrate_ppm_imp,nitrite_ppm_imp,TIN,performance,Label
944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.96,303.97,0.09381,2.664245,0.031357,2.789412,99.99671009343331,303.9599914550781
945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.5,304.51,0.095749,2.676696,0.031357,2.803802,99.99671592775042,304.5
946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.54,304.55,0.095749,2.676696,0.031357,2.803802,99.99671635909895,304.5400085449219
947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.88,304.89,0.095749,2.676696,0.031357,2.803802,99.99672002099187,304.8800048828125
948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.48,305.48,0.095749,2.676696,0.031357,2.803802,100.0,305.4800109863281
949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.78,304.79,0.095749,2.676696,0.031338,2.803783,99.99671894481264,304.7799987792969
950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.83,304.84,0.096687,2.610152,0.029068,2.735907,99.99671948299051,304.8299865722656
951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.66,305.69,0.097656,2.540893,0.029068,2.667617,99.99018517306813,305.6600036621094
952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.11,306.12,0.097656,2.540893,0.029068,2.667617,99.99673320048349,306.1099853515625
953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.58,312.59,0.097656,2.540893,0.029068,2.667617,99.99680081899035,312.5799865722656
954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.44,336.45,0.097656,2.540893,0.029068,2.667617,99.99702770181904,336.44000244140625
955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.09,337.09,0.097656,2.540893,0.029068,2.667617,100.0,337.0899963378906
956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.47,336.48,0.09578,2.562576,0.029068,2.687424,99.99702796683208,336.4754986572266
957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.56,338.57,0.093841,2.585144,0.029068,2.708053,99.99704631379959,338.55999755859375
958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.88,337.86,0.093841,2.585144,0.029068,2.708053,100.00591926127619,337.8800048828125
959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.76,338.77,0.093841,2.585144,0.029068,2.708053,99.99704805762192,338.760009765625
960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.65,338.66,0.093841,2.585144,0.029068,2.708053,99.99704709877452,338.6499938964844
961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.84,337.86,0.093841,2.585144,0.029068,2.708053,99.99408003788773,337.8399963378906
962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,338.01,0.094779,2.5754240000000004,0.029068,2.6992710000000004,99.99704142011835,338.0
963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.73,338.74,0.095749,2.565307,0.029068,2.690124,99.99704779617987,338.7300109863281
964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.64,338.65,0.095749,2.565307,0.029068,2.690124,99.99704701157572,338.6400146484375
965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.79,337.8,0.095749,2.565307,0.029068,2.690124,99.99703958080464,337.7900085449219
966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.07,337.08,0.095749,2.565307,0.029068,2.690124,99.99703325718694,337.07000732421875
967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.92,335.9,0.095749,2.565307,0.029087,2.690143,100.00595379852345,335.9200134277344
968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.61,335.64,0.095749,2.562316,0.031357,2.689422,99.99106105300794,335.6298046875
969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.1,336.12,0.095749,2.5592040000000003,0.031357,2.6863099999999998,99.99404939006249,336.1000061035156
970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.43,335.43,0.095749,2.5592040000000003,0.031357,2.6863099999999998,100.0,335.4338995361328
971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.19,335.2,0.095749,2.5592040000000003,0.031357,2.6863099999999998,99.99701661744085,335.19000244140625
972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.56,333.57,0.095749,2.5592040000000003,0.031357,2.6863099999999998,99.99700203861374,333.55999755859375
973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.69,332.7,0.095749,2.5592040000000003,0.031341,2.6862939999999997,99.99699419880369,332.69000244140625
974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.31,332.31,0.093873,2.549484,0.029449,2.672806,100.0,332.30999755859375
975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.9,332.88,0.091934,2.539368,0.029449,2.660751,100.00600781015319,332.8999938964844
976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.66,332.67,0.091934,2.539368,0.029449,2.660751,99.99699392773401,332.6600036621094
977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.35,331.36,0.091934,2.539368,0.029449,2.660751,99.99698204315679,331.3500061035156
978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.84,330.85,0.091934,2.539368,0.029449,2.660751,99.99697739088379,330.8399963378906
979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.46,329.47,0.091934,2.539368,0.029446,2.660748,99.99696473016449,329.4599914550781
980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.64,329.64,0.092872,2.576004,0.029068,2.6979439999999997,100.0,329.6400146484375
981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.8,330.81,0.093841,2.614136,0.029068,2.737045,99.996977025393,330.79998779296875
982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.28,331.29,0.093841,2.614136,0.029068,2.737045,99.99698140545759,331.2805990600586
983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.69,330.7,0.093841,2.614136,0.029068,2.737045,99.9969760198373,330.69000244140625
984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.52,331.53,0.093841,2.614136,0.029068,2.737045,99.99698359073359,331.52038940429685
985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.59,331.6,0.093841,2.614136,0.029071,2.737048,99.99698422750988,331.5899963378906
986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.6,331.61,0.094779,2.604416,0.029449,2.728644,99.99698431845594,331.60748962402346
987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.9,332.91,0.095749,2.5942990000000004,0.029449,2.7194970000000005,99.9969960949234,332.90329711914063
988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.84,331.85,0.095749,2.5942990000000004,0.029449,2.7194970000000005,99.99698649951785,331.8399963378906
989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.62,330.63,0.095749,2.5942990000000004,0.029449,2.7194970000000005,99.99697537958988,330.6199951171875
990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.26,329.29,0.095749,2.5942990000000004,0.029449,2.7194970000000005,99.99088865941809,329.2748974609375
991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.62,328.63,0.095749,2.5942990000000004,0.029465,2.7195130000000005,99.99695697157811,328.6134887695313
992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.96,339.97,0.097625,2.660843,0.031357,2.789825,99.99705847746792,339.9599914550781
993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.5,339.51,0.099564,2.730103,0.031357,2.861024,99.99705449189986,339.5
994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.34,337.34,0.099564,2.730103,0.031357,2.861024,100.0,337.3399963378906
995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.33,336.33,0.099564,2.730103,0.031357,2.861024,100.0,336.3299865722656
996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.26,334.27,0.099564,2.730103,0.031357,2.861024,99.99700831687908,334.260009765625
997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.94,331.95,0.099564,2.730103,0.031338,2.861005,99.99698740736278,331.94000244140625
998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.16,331.17,0.095813,2.732346,0.029068,2.8572269999999995,99.99698031163184,331.16090393066406
999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.27,329.31,0.091934,2.73468,0.029068,2.855682,99.98785191484193,329.2699890136719
1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.06,302.07,0.091934,2.73468,0.029068,2.855682,99.99668939945707,302.06169952392577
1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.74,297.75,0.091934,2.73468,0.029068,2.855682,99.99664136494928,297.739990234375
1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.43,267.44,0.091934,2.73468,0.029068,2.855682,99.99626070373556,267.42999267578125
1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.94,271.95,0.091934,2.73468,0.029068,2.855682,99.99632271824669,271.94000244140625
1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.88,272.89,0.092872,2.763839,0.029068,2.885779,99.99633538551744,272.8800048828125
1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.64,271.64,0.093841,2.794189,0.029068,2.917098,100.0,271.6400146484375
1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.76,253.78,0.093841,2.794189,0.029068,2.917098,99.99211853720051,253.75999450683594
1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.02,250.03,0.093841,2.794189,0.029068,2.917098,99.9960003199744,250.02000427246094
1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.31,251.32,0.093841,2.794189,0.029068,2.917098,99.99602085074213,251.30999755859375
1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.8,251.81,0.093841,2.794189,0.029087,2.917117,99.99602859412231,251.8000030517578
1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.52,251.53,0.092903,2.772506,0.031357,2.896766,99.99602417302799,251.51640243530272
1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.51,252.52,0.091934,2.749938,0.031357,2.8732290000000003,99.99603976080157,252.50999450683594
1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.17,251.17,0.091934,2.749938,0.031357,2.8732290000000003,100.0,251.1699981689453
1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.59,238.6,0.091934,2.749938,0.031357,2.8732290000000003,99.99580870950165,238.58999633789062
1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.19,222.2,0.091934,2.749938,0.031357,2.8732290000000003,99.99549934740541,222.19000244140625
1015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.95,218.96,0.091934,2.749938,0.031338,2.8732100000000003,99.99543274720257,218.9499969482422
1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.91,218.92,0.092872,2.797042,0.029068,2.918982,99.99543191265819,218.91000366210938
1017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.21,218.22,0.093841,2.846069,0.029068,2.968978,99.99541725860409,218.2108006286621
1018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.73,218.74,0.093841,2.846069,0.029068,2.968978,99.99542815343115,218.72999572753906
1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.02,214.02,0.093841,2.846069,0.029068,2.968978,100.0,214.02000427246094
1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.84,211.84,0.093841,2.846069,0.029068,2.968978,100.0,211.83999633789062
1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.6,211.6,0.093841,2.846069,0.029084,2.968994,100.0,211.5954039001465
1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.2,213.21,0.092903,2.855789,0.030975,2.9796669999999996,99.9953095684803,213.1999969482422
1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.64,213.65,0.091934,2.8659060000000003,0.030975,2.988815,99.99531922860885,213.64409942626952
1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.57,213.58,0.091934,2.8659060000000003,0.030975,2.988815,99.99531769443271,213.57000732421875
1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.94,212.94,0.091934,2.8659060000000003,0.030975,2.988815,100.0,212.94000244140625
1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.15,213.17,0.091934,2.8659060000000003,0.030975,2.988815,99.99061693642977,213.14999389648438
1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.39,212.4,0.091934,2.8659060000000003,0.030959,2.988799,99.99529168039926,212.38999938964844
1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.04,211.05,0.092872,2.830017,0.029068,2.951957,99.99526156178922,211.0399932861328
1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.79,216.8,0.093841,2.792664,0.029068,2.915573,99.99538724110892,216.8014990234375
1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.37,217.38,0.093841,2.792664,0.029068,2.915573,99.9953995491558,217.3699951171875
1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.86,238.86,0.093841,2.792664,0.029068,2.915573,100.0,238.86050079345702
1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.84,271.84,0.093841,2.792664,0.029068,2.915573,100.0,271.8399963378906
1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.6,272.61,0.093841,2.792664,0.029081,2.9155860000000002,99.99633162142332,272.60040466308595
1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.27,271.28,0.093841,2.870423,0.030594,2.994858,99.99631363586096,271.2699890136719
1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.18,272.19,0.093841,2.951355,0.030594,3.07579,99.99632596076128,272.17999267578125
1036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.3,272.31,0.093841,2.951355,0.030594,3.07579,99.99632757987514,272.29998779296875
1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.23,258.24,0.093841,2.951355,0.030594,3.07579,99.99612748325136,258.2300109863281
1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.47,246.47,0.093841,2.951355,0.030594,3.07579,100.0,246.47000122070312
1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.81,257.82,0.093841,2.951355,0.030581,3.075777,99.99612117450836,257.80999755859375
1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.37,263.38,0.091965,2.926682,0.029068,3.047715,99.99620306033337,263.3699951171875
1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.89,249.89,0.090026,2.901001,0.029068,3.020095,100.0,249.88999938964844
1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.96,259.97,0.090026,2.901001,0.029068,3.020095,99.9961532543468,259.9599914550781
1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.42,270.43,0.090026,2.901001,0.029068,3.020095,99.99630204866504,270.4208090209961
1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.82,272.83,0.090026,2.901001,0.029068,3.020095,99.99633457957628,272.82000732421875
1045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.06,274.07,0.090026,2.901001,0.029084,3.020111,99.99635116397869,274.05999755859375
1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.51,275.52,0.090964,2.910721,0.030975,3.03266,99.99637036768178,275.510009765625
1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.86,279.85,0.091934,2.920837,0.030975,3.043746,100.003573215179,279.8599853515625
1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.92,285.93,0.091934,2.920837,0.030975,3.043746,99.99650251818692,285.9200134277344
1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.71,288.72,0.091934,2.920837,0.030975,3.043746,99.9965363167192,288.7099914550781
1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.05,289.06,0.091934,2.920837,0.030975,3.043746,99.99654039093583,289.04998779296875
1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.64,288.65,0.091934,2.920837,0.030959,3.04373,99.9965354767184,288.6401138305664
1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.34,289.35,0.09381,2.944763,0.029068,3.067641,99.99654385843643,289.33869598388674
1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.52,289.53,0.095749,2.969666,0.029068,3.0944830000000003,99.99654600718429,289.5199890136719
1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.8,290.78,0.095749,2.969666,0.029068,3.0944830000000003,100.00687757909216,290.7826968383789
1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.68,289.69,0.095749,2.969666,0.029068,3.0944830000000003,99.99654791494062,289.67989318847657
1056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.93,295.93,0.095749,2.969666,0.029068,3.0944830000000003,100.0,295.92999267578125
1057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.96,300.96,0.095749,2.969666,0.029087,3.0945020000000003,100.0,300.95919311523437
1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.93,300.94,0.092935,2.967422,0.031357,3.091714,99.99667696806569,300.9317938232422
1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.8,301.81,0.090026,2.965087,0.031357,3.0864700000000003,99.99668654738235,301.79998779296875
1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.57,302.61,0.090026,2.965087,0.031357,3.0864700000000003,99.98677991869648,302.57000732421875
1061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.49,295.44,0.090026,2.965087,0.031357,3.0864700000000003,100.01692104639751,295.489990234375
1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.69,302.7,0.090026,2.965087,0.031357,3.0864700000000003,99.99669628993358,302.69000244140625
1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.12,304.13,0.090026,2.965087,0.031354,3.086467,99.9967118242799,304.1199951171875
1064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.33,304.34,0.091902,2.965087,0.030975,3.087964,99.99671409325406,304.32989105224607
1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.7,304.71,0.093841,2.965087,0.030975,3.089903,99.99671808336069,304.70001220703125
1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.49,306.5,0.093841,2.965087,0.030975,3.089903,99.99673725080751,306.489990234375
1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.31,308.32,0.093841,2.965087,0.030975,3.089903,99.99675651130356,308.30999755859375
1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.2,309.21,0.093841,2.965087,0.030975,3.089903,99.996765847348,309.20001220703125
1069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.82,308.83,0.093841,2.965087,0.030975,3.089903,99.99676186775469,308.82000732421875
1070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.66,309.67,0.091965,2.8806,0.030975,3.00354,99.9967706516825,309.6600036621094
1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.67,314.68,0.090026,2.792664,0.030975,2.913665,99.99682206756285,314.6700134277344
1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.79,346.8,0.090026,2.792664,0.030975,2.913665,99.9971164105078,346.7905078125
1073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.9,395.91,0.090026,2.792664,0.030975,2.913665,99.99747410962362,395.9035089111328
1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.42,397.43,0.090026,2.792664,0.030975,2.913665,99.99748377031857,397.4200134277344
1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.16,394.17,0.090026,2.792664,0.030959,2.9136490000000004,99.99746295920437,394.1600036621094
1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.29,388.3,0.091902,2.793411,0.029068,2.914381,99.99742460532076,388.2900085449219
1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.51,387.52,0.093841,2.794189,0.029068,2.917098,99.99741942143429,387.510009765625
1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.63,386.66,0.093841,2.794189,0.029068,2.917098,99.99224064350928,386.6300048828125
1079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.58,383.59,0.093841,2.794189,0.029068,2.917098,99.9973929819073,383.5799865722656
1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.75,359.76,0.093841,2.794189,0.029068,2.917098,99.99722029186935,359.75
1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.39,354.4,0.093841,2.794189,0.029087,2.917117,99.99717824995062,354.3900146484375
1082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.21,352.22,0.093841,2.7560580000000003,0.031357,2.8812560000000005,99.99716078475909,352.2099914550781
1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.87,355.87,0.093841,2.71637,0.031357,2.841568,100.0,355.8699951171875
1084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.96,352.96,0.093841,2.71637,0.031357,2.841568,100.0,352.9599914550781
1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.03,352.01,0.093841,2.71637,0.031357,2.841568,100.00568133397721,352.0299987792969
1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.98,352.99,0.093841,2.71637,0.031357,2.841568,99.99716697829906,352.9800109863281
1087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.88,349.9,0.093841,2.71637,0.031357,2.841568,99.99428375443009,349.8800048828125
1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.69,349.7,0.093841,2.699173,0.031357,2.8243709999999997,99.99714032428724,349.6905081176758
1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.61,344.62,0.093841,2.681274,0.031357,2.8064720000000003,99.99709816894459,344.61008544921873
1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.78,320.9,0.093841,2.681274,0.031357,2.8064720000000003,99.962591183989,320.7799987792969
1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.7,287.7,0.093841,2.681274,0.031357,2.8064720000000003,100.0,287.70001220703125
1092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.53,243.53,0.093841,2.681274,0.031357,2.8064720000000003,100.0,243.52999877929688
1093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.71,199.72,0.093841,2.681274,0.031357,2.8064720000000003,99.99499273947224,199.7100067138672
1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.1,196.11,0.091965,2.681274,0.031357,2.804596,99.99490056093828,196.105203704834
1095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.52,199.53,0.090026,2.681274,0.031357,2.802657,99.99498797113071,199.52000427246094
1096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,203.01,0.090026,2.681274,0.031357,2.802657,99.99507389162564,203.0
1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.01,208.02,0.090026,2.681274,0.031357,2.802657,99.99519253882023,208.00999450683594
1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.53,210.54,0.090026,2.681274,0.031357,2.802657,99.99525008312357,210.5283041381836
1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.06,216.07,0.090026,2.681274,0.031338,2.802638,99.99537165602148,216.05999755859375
1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.49,269.5,0.090964,2.613983,0.029068,2.7340150000000003,99.99628928717208,269.4920059204102
1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,277.02,0.091934,2.543945,0.029068,2.664947,99.9927797833935,277.0
1102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.39,295.4,0.091934,2.543945,0.029068,2.664947,99.99661464504555,295.3900146484375
1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.14,300.14,0.091934,2.543945,0.029068,2.664947,100.0,300.1400146484375
1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.12,317.13,0.091934,2.543945,0.029068,2.664947,99.9968466195762,317.1199951171875
1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.14,333.15,0.091934,2.543945,0.029071,2.66495,99.99699825899022,333.1400146484375
1106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.87,332.88,0.091934,2.553665,0.029449,2.675048,99.99699582419564,332.8699951171875
1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.85,331.85,0.091934,2.563782,0.029449,2.685165,100.0,331.8500061035156
1108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.91,331.93,0.091934,2.563782,0.029449,2.685165,99.99397427013348,331.91770599365236
1109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.68,330.69,0.091934,2.563782,0.029449,2.685165,99.99697592839,330.67999267578125
1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.61,330.62,0.091934,2.563782,0.029449,2.685165,99.99697528810378,330.6099853515625
1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.68,330.68,0.091934,2.563782,0.029462,2.685178,100.0,330.67999267578125
1112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.09,331.1,0.090996,2.53537,0.030975,2.657341,99.99697967320064,331.0899963378906
1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.83,329.84,0.090026,2.505798,0.030975,2.626799,99.9969681350999,329.8299865722656
1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.73,329.74,0.090026,2.505798,0.030975,2.626799,99.99696721560065,329.7300109863281
1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.33,329.34,0.090026,2.505798,0.030975,2.626799,99.99696353201956,329.3299865722656
1116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.2,329.21,0.090026,2.505798,0.030975,2.626799,99.99696233292832,329.20001220703125
1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.82,328.83,0.090026,2.505798,0.030975,2.626799,99.99695882245608,328.82000732421875
1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.96,328.97,0.09284,2.522247,0.030975,2.6460619999999997,99.99696011673149,328.9599914550781
1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.68,329.69,0.095749,2.539368,0.030975,2.666092,99.99696675564184,329.6882034301758
1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.35,329.36,0.095749,2.539368,0.030975,2.666092,99.99696371641113,329.3500061035156
1121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.89,329.89,0.095749,2.539368,0.030975,2.666092,100.0,329.8900146484375
1122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.72,329.73,0.095749,2.539368,0.030975,2.666092,99.99696712362005,329.7200012207031
1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.16,330.16,0.095749,2.539368,0.030975,2.666092,100.0,330.1600036621094
1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.06,330.06,0.094811,2.539368,0.030975,2.665154,100.0,330.05999755859375
1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.74,330.75,0.093841,2.539368,0.030975,2.664184,99.99697647699101,330.739990234375
1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.65,349.66,0.093841,2.539368,0.030975,2.664184,99.99713999713998,349.6498941040039
1127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.43,353.44,0.093841,2.539368,0.030975,2.664184,99.99717058540588,353.43070220947266
1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.89,353.9,0.093841,2.539368,0.030975,2.664184,99.99717426318912,353.8907131958008
