,datetime,influent_measured,influent_pred_no_balance,influent_pred_bal_SMOTE,influent_pred_bal_ROS,mean_prcp_3,ammonia_ppm_imp_3,nitrate_ppm_imp_3,nitrite_ppm_imp_3,event_Dry,event_Wet,season_Fall,season_Spring,season_Summer,season_Winter
12988,9/24/2019 11:00,220.18,406.376115,434.450587,406.0719167,0,0.139872,1.843155,0.028490667,1,0,1,0,0,0
12989,9/24/2019 12:00,251.805,312.7410733,408.7845375,309.1441717,0,0.175571167,1.802368,0.0285125,1,0,1,0,0,0
12990,9/24/2019 13:00,266.9383333,312.2099417,402.4885429,318.3059667,0,0.178235,1.8094405,0.0296235,1,0,1,0,0,0
12991,9/24/2019 14:00,295.5833333,420.7758367,438.2176155,417.04757,0,0.130233667,1.8231545,0.027924,1,0,1,0,0,0
12992,9/24/2019 15:00,315.8416667,415.9345933,436.6307935,413.3067217,0,0.132560333,1.805072833,0.028218333,1,0,1,0,0,0
12993,9/24/2019 16:00,298.245,441.55244,444.8735028,436.4099333,0,0.103244,1.808472,0.028773667,1,0,1,0,0,0
12994,9/24/2019 17:00,286.755,404.692925,432.5746669,402.7361433,0,0.145931,1.808472,0.027924,1,0,1,0,0,0
12995,9/24/2019 18:00,277.3066667,401.2677817,432.7727422,398.7824767,0,0.152326667,1.740104667,0.0284145,1,0,1,0,0,0
12996,9/24/2019 19:00,274.6183333,413.1836683,440.041336,411.1938117,0,0.128020333,1.544932667,0.0293405,1,0,1,0,0,0
12997,9/24/2019 20:00,276.365,420.2983767,434.9569912,417.212215,0,0.120308667,1.551383833,0.027825667,1,0,1,0,0,0
12998,9/24/2019 21:00,276.6966667,399.45914,429.6350841,401.3385917,0,0.142351667,1.577617667,0.027542,1,0,1,0,0,0
12999,9/24/2019 22:00,277.0533333,418.61883,436.1515455,415.9502417,0,0.129642333,1.612151667,0.028228833,1,0,1,0,0,0
13000,9/24/2019 23:00,274.5516667,408.2191683,428.620308,407.60383,0,0.122635333,1.515987167,0.030212,1,0,1,0,0,0
13001,9/25/2019 0:00,275.215,426.0235083,437.4599523,426.52783,0,0.102264833,1.4963225,0.030114,1,0,1,0,0,0
13002,9/25/2019 1:00,271.4766667,413.5395433,439.335694,411.23755,0,0.129387833,1.412574667,0.0294385,1,0,1,0,0,0
13003,9/25/2019 2:00,248.0466667,425.849615,437.1415681,421.517855,0,0.105286,1.45945,0.028108667,1,0,1,0,0,0
13004,9/25/2019 3:00,235.1366667,398.7618517,429.6719907,401.5165417,0,0.142981667,1.521518167,0.0280325,1,0,1,0,0,0
13005,9/25/2019 4:00,207.3716667,285.1301717,387.7632651,294.5412217,0,0.225716167,1.367493,0.029645333,1,0,1,0,0,0
13006,9/25/2019 5:00,182.2783333,391.0292267,425.5632925,391.4448667,0,0.157966833,1.354906167,0.030212,1,0,1,0,0,0
13007,9/25/2019 6:00,174.44,302.0050967,399.7820408,299.981645,0,0.173696,1.3194515,0.030212,1,0,1,0,0,0
13008,9/25/2019 7:00,172.405,388.8165717,425.0447712,390.0008033,0,0.161495333,1.329582667,0.030212,1,0,1,0,0,0
13009,9/25/2019 8:00,202.2783333,270.1385883,384.0960402,276.9586417,0,0.227864833,1.373866667,0.030310333,1,0,1,0,0,0
13010,9/25/2019 9:00,228.83,288.9369683,394.0158595,292.84928,0,0.268420833,1.431043667,0.030495667,1,0,1,0,0,0
13011,9/25/2019 10:00,235.6466667,268.30221,382.5724326,273.367505,0,0.237299667,1.453688,0.030310333,1,0,1,0,0,0
13012,9/25/2019 11:00,238.9583333,309.0879767,399.0526909,315.268315,0,0.280221167,1.506723,0.030594,1,0,1,0,0,0
13013,9/25/2019 12:00,242.5516667,297.1942583,389.6687115,297.41798,0,0.290266333,1.3378,0.0302015,1,0,1,0,0,0
13014,9/25/2019 13:00,246.7883333,294.2344369,395.2905099,293.1539917,0,0.309047167,1.3037545,0.029362333,1,0,1,0,0,0
13015,9/25/2019 14:00,264.74,268.62051,378.0114573,271.2918167,0,0.238818667,1.297606333,0.030408333,1,0,1,0,0,0
13016,9/25/2019 15:00,262.8033333,294.4758117,384.9658322,290.78293,0,0.293668,1.290918167,0.0309705,1,0,1,0,0,0
13017,9/25/2019 16:00,282.0883333,303.470705,397.3089581,309.06886,0,0.255028167,1.3383955,0.030594,1,0,1,0,0,0
13018,9/25/2019 17:00,281.435,292.908535,386.8168652,293.0135967,0,0.245678833,1.170261,0.0306315,1,0,1,0,0,0
13019,9/25/2019 18:00,278.2333333,285.6978967,389.9998458,291.60164,0,0.228672,1.229373667,0.030675,1,0,1,0,0,0
13020,9/25/2019 19:00,274.5133333,396.5524583,428.6918263,399.1009333,0,0.1440555,1.3223465,0.0281865,1,0,1,0,0,0
13021,9/25/2019 20:00,273.5733333,271.4514783,381.7140933,277.463855,0,0.221789167,1.120021667,0.0304065,1,0,1,0,0,0
13022,9/25/2019 21:00,274.4316667,287.8272067,396.3101687,293.82033,0,0.245208333,1.2042705,0.028762,1,0,1,0,0,0
13023,9/25/2019 22:00,277.6366667,298.557695,402.8289512,298.9429483,0,0.2816075,1.209194333,0.0294115,1,0,1,0,0,0
13024,9/25/2019 23:00,283.7433333,279.9899383,397.2306608,289.2348983,0,0.236517,1.209933667,0.029218,1,0,1,0,0,0
13025,9/26/2019 0:00,283.46,267.0328367,379.823786,271.45872,0,0.238142,1.089410333,0.0305565,1,0,1,0,0,0
13026,9/26/2019 1:00,270.6233333,299.0070133,391.1608351,302.254485,0,0.291703167,0.751213833,0.0302495,1,0,1,0,0,0
13027,9/26/2019 2:00,228.05,282.8622217,386.5269602,283.3984828,0,0.361182167,0.956375167,0.030894167,1,0,1,0,0,0
13028,9/26/2019 3:00,217.5216667,318.4953683,404.7124457,317.5149533,0,0.395078333,1.494881167,0.033158333,1,0,1,0,0,0
13029,9/26/2019 4:00,210.15,300.0964456,404.1769407,301.4071235,0,0.346771833,1.537407167,0.0287995,1,0,1,0,0,0
13030,9/26/2019 5:00,201.23,282.511385,386.8387108,285.7410167,0,0.237048167,1.665386167,0.0296435,1,0,1,0,0,0
13031,9/26/2019 6:00,187.545,312.8543367,413.3274846,320.2877983,0,0.2591545,1.588433,0.027999,1,0,1,0,0,0
13032,9/26/2019 7:00,176.5383333,306.7230492,403.6195829,307.1639303,0,0.292142167,1.3656345,0.0287245,1,0,1,0,0,0
13033,9/26/2019 8:00,181.5683333,283.4892362,390.4263516,280.8471583,0,0.322224167,1.333529667,0.028993,1,0,1,0,0,0
13034,9/26/2019 9:00,200.7566667,304.4824007,401.4314272,305.7620807,0,0.300861833,1.3933645,0.028605167,1,0,1,0,0,0
13035,9/26/2019 10:00,290.68,336.211875,414.0761223,334.905515,0,0.455114833,1.5169885,0.031282,1,0,1,0,0,0
13036,9/26/2019 11:00,284.6866667,296.1695933,391.817649,296.3800533,0,0.343265,1.396993167,0.0306315,1,0,1,0,0,0
13037,9/26/2019 12:00,278.4066667,317.7748617,406.2959393,318.4093961,0,0.383037167,1.481933,0.0307875,1,0,1,0,0,0
13038,9/26/2019 13:00,279.2266667,329.2628017,420.9249968,330.5652008,0,0.469493667,1.503173333,0.0293305,1,0,1,0,0,0
13039,9/26/2019 14:00,274.1966667,341.8208967,416.0829236,339.1141383,0,0.501394667,1.6068115,0.0316255,1,0,1,0,0,0
13040,9/26/2019 15:00,280.5833333,292.5986233,388.5863316,293.182895,0,0.326817833,1.699232333,0.030368833,1,0,1,0,0,0
13041,9/26/2019 16:00,281.3666667,314.6297509,412.9851898,313.9429828,0,0.382601167,1.499755667,0.0284925,1,0,1,0,0,0
13042,9/26/2019 17:00,279.5266667,302.6566633,398.1556723,302.6428117,0,0.3909805,1.173312167,0.030362,1,0,1,0,0,0
13043,9/26/2019 18:00,274.5083333,297.9490533,392.2984498,295.4310917,0,0.392923,1.2044685,0.031438,1,0,1,0,0,0
13044,9/26/2019 19:00,270.4383333,299.6370725,403.2885396,300.2179303,0,0.284763667,1.222174,0.0287995,1,0,1,0,0,0
13045,9/26/2019 20:00,266.3216667,294.12078,388.4406538,295.536435,0,0.28986,1.0318195,0.0299435,1,0,1,0,0,0
13046,9/26/2019 21:00,267.675,289.4595933,386.4510156,289.9023517,0,0.332256833,1.1400015,0.0310125,1,0,1,0,0,0
13047,9/26/2019 22:00,268.5283333,306.2763133,400.0235449,305.99843,0,0.438289333,1.271274,0.031169333,1,0,1,0,0,0
13048,9/26/2019 23:00,267.015,326.8071983,411.4607834,326.0400917,0,0.447857833,1.5181555,0.029599,1,0,1,0,0,0
13049,9/27/2019 0:00,264.1883333,337.22894,413.6689224,335.5979233,0,0.420160333,1.878649167,0.0309,1,0,1,0,0,0
13050,9/27/2019 1:00,264.8483333,284.56005,384.8748647,284.82304,0,0.219885167,1.707764,0.0300245,1,0,1,0,0,0
13051,9/27/2019 2:00,260.5966667,410.038015,434.1553771,407.3830867,0,0.134457833,1.749153333,0.0285675,1,0,1,0,0,0
13052,9/27/2019 3:00,251.1183333,407.181115,431.7483786,404.4361633,0,0.136804667,1.837628667,0.030675,1,0,1,0,0,0
13053,9/27/2019 4:00,210.0583333,420.2379517,433.0661891,414.7085767,0,0.109694167,1.750093833,0.027924,1,0,1,0,0,0
13054,9/27/2019 5:00,189.4083333,518.018905,465.1003621,518.8478617,0,0.097280833,1.753692333,0.028149,1,0,1,0,0,0
13055,9/27/2019 6:00,170.3233333,519.1954933,460.6895078,520.8621233,0,0.095716667,1.7751565,0.030212,1,0,1,0,0,0
13056,9/27/2019 7:00,165.4383333,413.6712667,428.0374765,409.6350583,0,0.112915,1.798972667,0.0302495,1,0,1,0,0,0
13057,9/27/2019 8:00,192.7766667,408.8395217,426.3840423,404.796625,0,0.111039333,1.764526333,0.030368833,1,0,1,0,0,0
13058,9/27/2019 9:00,255.1483333,462.4544133,452.7241166,463.15527,0,0.100030333,1.656278,0.028530167,1,0,1,0,0,0
13059,9/27/2019 10:00,269.8766667,391.40494,426.033761,389.0107617,0,0.156784,1.688549833,0.030594,1,0,1,0,0,0
13060,9/27/2019 11:00,268.2283333,395.33299,426.7520883,392.8800267,0,0.156596333,1.7554855,0.030368833,1,0,1,0,0,0
13061,9/27/2019 12:00,257.91,397.2742667,430.9660811,395.4249333,0,0.156939167,1.684277833,0.028305,1,0,1,0,0,0
13062,9/27/2019 13:00,278.7516667,384.3029017,431.698033,385.8390283,0,0.1692925,1.639022833,0.0283425,1,0,1,0,0,0
13063,9/27/2019 14:00,283.665,418.4908417,434.8796765,414.6447083,0,0.1091,1.554082167,0.028837,1,0,1,0,0,0
13064,9/27/2019 15:00,283.0383333,405.5942133,426.9349713,403.793175,0,0.108725,1.540031167,0.030137,1,0,1,0,0,0
13065,9/27/2019 16:00,281.2533333,411.4528817,434.6086776,408.590325,0,0.109037167,1.5263855,0.0294865,1,0,1,0,0,0
13066,9/27/2019 17:00,280.78,395.08931,426.7923491,396.1994367,0,0.141557333,1.398016667,0.029605833,1,0,1,0,0,0
13067,9/27/2019 18:00,280.17,417.3664617,436.0844668,415.3041733,0,0.127359833,1.503939833,0.0278045,1,0,1,0,0,0
13068,9/27/2019 19:00,279.65,393.1915883,426.7188474,395.687685,0,0.148499,1.501661667,0.0299495,1,0,1,0,0,0
13069,9/27/2019 20:00,278.7083333,517.2551633,464.6453655,519.7124333,0,0.096778,1.5261365,0.027542,1,0,1,0,0,0
13070,9/27/2019 21:00,277.0283333,400.7580833,429.7841655,401.3069233,0,0.153627,1.494465833,0.027617,1,0,1,0,0,0
13071,9/27/2019 22:00,276.2016667,419.028945,434.1634341,415.6138483,0,0.110193833,1.394687333,0.028305,1,0,1,0,0,0
13072,9/27/2019 23:00,274.3316667,402.21471,432.8956197,404.0558567,0,0.137334833,1.3457705,0.028455,1,0,1,0,0,0
13073,9/28/2019 0:00,271.7716667,397.7714433,428.263366,399.5330633,0,0.1370835,1.413384,0.0298685,1,0,1,0,0,0
13074,9/28/2019 1:00,268.7833333,390.1588967,425.9467826,389.8445667,0,0.163882667,1.506238667,0.030212,1,0,1,0,0,0
13075,9/28/2019 2:00,258.4333333,393.2934383,425.5414063,395.2179983,0,0.140962333,1.519700167,0.0301745,1,0,1,0,0,0
13076,9/28/2019 3:00,208.1116667,398.333505,428.8060659,399.9517083,0,0.136178167,1.461432167,0.0297185,1,0,1,0,0,0
13077,9/28/2019 4:00,199.0583333,405.4853617,433.1590997,406.1943467,0,0.135304167,1.4897565,0.0287995,1,0,1,0,0,0
13078,9/28/2019 5:00,183.44,520.5822933,460.119525,521.292935,0,0.095373833,1.6948695,0.029681,1,0,1,0,0,0
13079,9/28/2019 6:00,180.4833333,515.475635,459.3688716,517.190155,0,0.0921215,1.553747167,0.0284925,1,0,1,0,0,0
13080,9/28/2019 7:00,170.3583333,516.93967,458.788463,518.651995,0,0.094028667,1.6207885,0.0301745,1,0,1,0,0,0
13081,9/28/2019 8:00,158.0933333,518.1879317,460.2162085,520.4212617,0,0.095749,1.5833305,0.0297185,1,0,1,0,0,0
13082,9/28/2019 9:00,160.48,519.9309467,461.2105022,521.3242283,0,0.0959365,1.595044667,0.0288745,1,0,1,0,0,0
13083,9/28/2019 10:00,178.5016667,515.427875,462.9681393,515.4861333,0,0.097280833,1.604940167,0.030594,1,0,1,0,0,0
13084,9/28/2019 11:00,243.715,516.53808,458.9270705,518.3986717,0,0.093465833,1.518995833,0.030293833,1,0,1,0,0,0
13085,9/28/2019 12:00,256.0033333,513.1850383,452.5269751,514.713015,0,0.0898385,1.5992305,0.0275795,1,0,1,0,0,0
13086,9/28/2019 13:00,267.6466667,511.0837317,451.2772667,513.4527767,0,0.0879315,1.511318833,0.028149,1,0,1,0,0,0
13087,9/28/2019 14:00,275.7216667,513.898025,447.8435296,515.024265,0,0.086587,1.540408,0.0299495,1,0,1,0,0,0
13088,9/28/2019 15:00,280.94,513.322045,458.8367767,514.7891467,0,0.090026,1.6660705,0.027542,1,0,1,0,0,0
13089,9/28/2019 16:00,281.675,513.4252917,453.5609134,514.877045,0,0.0898385,1.742318833,0.027542,1,0,1,0,0,0
13090,9/28/2019 17:00,287.2366667,512.8818067,451.1648317,514.1197367,0,0.088869333,1.575799833,0.027654667,1,0,1,0,0,0
13091,9/28/2019 18:00,330.965,519.4527917,464.4651891,520.6690933,0,0.094998667,1.5260365,0.028837,1,0,1,0,0,0
13092,9/28/2019 19:00,316.4116667,512.923925,454.4096797,514.3746183,0,0.0879315,1.433648333,0.0301745,1,0,1,0,0,0
13093,9/28/2019 20:00,241.35,513.2103083,447.2539463,514.8574917,0,0.087525,1.361592333,0.0298685,1,0,1,0,0,0
13094,9/28/2019 21:00,271.9683333,491.8204433,458.198463,494.2871183,0,0.0984385,1.516291167,0.0301745,1,0,1,0,0,0
13095,9/28/2019 22:00,281.5783333,513.4543517,446.9361063,514.9625017,0,0.0883065,1.497662333,0.029906,1,0,1,0,0,0
13096,9/28/2019 23:00,281.9116667,513.4330683,455.4531952,514.9606467,0,0.0898385,1.418368,0.0305565,1,0,1,0,0,0
13097,9/29/2019 0:00,277.9083333,512.87871,455.6772999,514.5143333,0,0.0883065,1.362520833,0.030137,1,0,1,0,0,0
13098,9/29/2019 1:00,273.8466667,511.7472867,455.0883565,513.7699733,0,0.089651,1.345227333,0.029524,1,0,1,0,0,0
13099,9/29/2019 2:00,265.7783333,513.5343167,449.8309127,514.77312,0,0.086587,1.543617167,0.0300245,1,0,1,0,0,0
13100,9/29/2019 3:00,231.2233333,499.0117633,467.4453189,499.3099433,0,0.0898385,2.250340833,0.328477167,1,0,1,0,0,0
13101,9/29/2019 4:00,226.1333333,493.3582967,462.9466253,491.8131133,0,0.088119,2.261263833,1.174314667,1,0,1,0,0,0
13102,9/29/2019 5:00,208.0633333,496.805235,463.1504122,496.1914967,0,0.088119,2.258160833,1.1281685,1,0,1,0,0,0
13103,9/29/2019 6:00,184.9466667,497.5677333,464.5347397,497.241385,0,0.088494167,2.2446185,1.124464333,1,0,1,0,0,0
13104,9/29/2019 7:00,168.1283333,499.2048067,486.5993592,500.2703517,0,0.091746333,2.221590833,1.106806833,1,0,1,0,0,0
13105,9/29/2019 8:00,169.4866667,497.83817,469.8474326,498.0262983,0,0.090213667,2.2381975,1.065657333,1,0,1,0,0,0
13106,9/29/2019 9:00,170.35,487.102575,472.0474624,480.23411,0,0.091934,2.298190167,1.035606167,1,0,1,0,0,0
13107,9/29/2019 10:00,176.66,480.13737,466.8069605,473.1511717,0,0.091934,2.316729333,1.0412055,1,0,1,0,0,0
13108,9/29/2019 11:00,189.9,495.1943683,478.3684636,491.109765,0,0.091746333,2.292467667,0.991128333,1,0,1,0,0,0
13109,9/29/2019 12:00,239.4933333,494.23387,466.8115636,492.1951283,0,0.090213667,2.262471667,1.026214333,1,0,1,0,0,0
13110,9/29/2019 13:00,267.6616667,506.9200233,481.4372915,507.039115,0,0.091746333,2.1939725,0.95802,1,0,1,0,0,0
13111,9/29/2019 14:00,266.5216667,508.397845,474.8146289,508.5396033,0,0.090401167,2.17926,0.9184575,1,0,1,0,0,0
13112,9/29/2019 15:00,269.805,510.820885,479.0390301,511.337835,0,0.093841,2.1824135,1.00563,1,0,1,0,0,0
13113,9/29/2019 16:00,279.9666667,508.8312783,476.974684,509.30181,0,0.093841,2.201715833,1.002479833,1,0,1,0,0,0
13114,9/29/2019 17:00,283.085,501.9271033,481.6005442,503.002055,0,0.094028667,2.224833,0.965238833,1,0,1,0,0,0
13115,9/29/2019 18:00,284.5416667,509.5218383,469.5919615,509.597585,0,0.095749,2.195688667,0.882450667,1,0,1,0,0,0
13116,9/29/2019 19:00,284.2116667,512.3144417,475.5104889,512.6082583,0,0.095561333,2.164001,0.877075,1,0,1,0,0,0
13117,9/29/2019 20:00,287.2916667,511.7677033,479.4115789,512.61891,0,0.0936535,2.159270833,0.863165167,1,0,1,0,0,0
13118,9/29/2019 21:00,315.9766667,509.4127284,473.3089438,510.9885034,0,0.091558833,2.115338667,0.8185525,1,0,1,0,0,0
13119,9/29/2019 22:00,314.3883333,508.4737167,454.1582239,509.53596,0,0.0879315,2.038841167,0.782213,1,0,1,0,0,0
13120,9/29/2019 23:00,307.7983333,508.640575,459.4229981,509.8916817,0,0.0860245,2.069397,0.716858,1,0,1,0,0,0
13121,9/30/2019 0:00,298.135,508.81579,461.0825737,509.70921,0,0.084305,2.071367833,0.702568833,1,0,1,0,0,0
13122,9/30/2019 1:00,288.7666667,508.8506167,463.6719989,509.70921,0,0.0844925,2.084121333,0.635923,1,0,1,0,0,0
13123,9/30/2019 2:00,243.07,509.017595,465.166306,509.7563484,0,0.086212,2.091483833,0.5585195,1,0,1,0,0,0
13124,9/30/2019 3:00,231.2983333,508.7016317,457.7857025,509.8047334,0,0.086774667,2.0655695,0.5228485,1,0,1,0,0,0
13125,9/30/2019 4:00,218.3416667,511.691975,471.7619046,513.5696184,0,0.092309167,2.078679667,0.444135833,1,0,1,0,0,0
13126,9/30/2019 5:00,190.085,506.4974917,459.5333527,506.04077,0,0.0976245,1.992531,0.4023965,1,0,1,0,0,0
13127,9/30/2019 6:00,184.2166667,409.6659517,436.8157869,404.2169867,0,0.117260333,1.783352,0.268364,1,0,1,0,0,0
13128,9/30/2019 7:00,174.7266667,401.5720883,434.1740696,399.170055,0,0.135116667,1.426212667,0.037886667,1,0,1,0,0,0
13129,9/30/2019 8:00,174.0033333,510.990155,464.9037811,514.1181967,0,0.094028667,1.442891167,0.032362167,1,0,1,0,0,0
13130,9/30/2019 9:00,229.6733333,519.3280583,460.2694057,520.5650933,0,0.095373833,1.497586667,0.028884333,1,0,1,0,0,0
13131,9/30/2019 10:00,271.4583333,514.7434833,462.1857415,516.699405,0,0.0921215,1.526735333,0.029251667,1,0,1,0,0,0
13132,9/30/2019 11:00,328.0233333,517.62959,465.8630233,519.1868833,0,0.093465833,1.605872,0.028588167,1,0,1,0,0,0
13133,9/30/2019 12:00,358.6666667,513.5983617,453.8261425,514.8124217,0,0.089651,1.596953333,0.028798667,1,0,1,0,0,0
13134,9/30/2019 13:00,356.5,412.3596483,439.9676974,403.24211,0.015,0.086212,1.569276833,0.030212,1,0,1,0,0,0
13135,9/30/2019 14:00,349.1416667,474.3100667,470.3550878,463.6637833,0.035,0.086212,1.535733667,0.030310833,1,0,1,0,0,0
13136,9/30/2019 15:00,316.8033333,514.030405,453.8799338,515.8940083,0,0.0860245,1.526210667,0.030890167,1,0,1,0,0,0
13137,9/30/2019 16:00,293.4233333,511.128425,454.2891396,512.5908267,0,0.084305,1.496850667,0.031441833,1,0,1,0,0,0
13138,9/30/2019 17:00,293.2533333,513.4794617,448.0134,515.3530983,0,0.0841175,1.498271,0.029803833,1,0,1,0,0,0
13139,9/30/2019 18:00,290.0366667,512.7751517,452.4125701,514.2641067,0,0.082210333,1.448024,0.027640833,1,0,1,0,0,0
13140,9/30/2019 19:00,286.075,510.068975,449.5612401,512.9992,0,0.08049,1.320584667,0.0281215,1,0,1,0,0,0
13141,9/30/2019 20:00,254.7816667,510.0037633,456.971716,512.6554483,0,0.08049,1.3169805,0.028983167,1,0,1,0,0,0
13142,9/30/2019 21:00,247.2666667,506.8884183,457.1441102,509.5292933,0,0.08049,1.307351333,0.029436,1,0,1,0,0,0
13143,9/30/2019 22:00,258.1233333,512.0446367,456.9934647,513.6051833,0,0.080865167,1.355870833,0.029095167,1,0,1,0,0,0
13144,9/30/2019 23:00,264.55,513.66807,450.3022516,514.88137,0,0.08468,1.584726667,0.030566833,1,0,1,0,0,0
13145,10/1/2019 0:00,274.3066667,467.022065,453.1358662,462.20956,0.00125,0.0879315,1.7695365,0.028996167,1,0,1,0,0,0
13146,10/1/2019 1:00,274.0866667,514.6982717,456.3271885,515.45034,0,0.088087667,1.873817333,0.030086167,1,0,1,0,0,0
13147,10/1/2019 2:00,266.335,420.35055,432.1381884,414.1509283,0,0.109224667,2.194649667,0.027640833,1,0,1,0,0,0
13148,10/1/2019 3:00,246.1466667,396.6958917,465.7103676,396.2841233,0,0.140276,2.238374667,0.028022667,1,0,1,0,0,0
13149,10/1/2019 4:00,199.305,484.6824517,460.6712943,486.2710917,0,0.093465833,2.260920333,0.028798667,1,0,1,0,0,0
13150,10/1/2019 5:00,189.1133333,443.9690217,436.0691334,443.3680733,0,0.090213667,2.336293667,0.030310833,1,0,1,0,0,0
13151,10/1/2019 6:00,187.2,420.5936083,434.5760605,415.0239333,0,0.091558833,2.371599333,0.030594,1,0,1,0,0,0
13152,10/1/2019 7:00,175.5033333,415.539715,433.2120021,411.6273417,0,0.0883065,2.411588333,0.030594,1,0,1,0,0,0
13153,10/1/2019 8:00,182.7933333,379.2571217,420.6426594,378.61363,0,0.092839333,2.454153167,0.030692667,1,0,1,0,0,0
13154,10/1/2019 9:00,222.3883333,331.8312317,430.5554977,331.6352867,0,0.1205125,2.556757833,0.030382667,1,0,1,0,0,0
13155,10/1/2019 10:00,253.4033333,338.3146917,453.1804286,337.8126883,0,0.138647833,2.525370333,0.028884333,1,0,1,0,0,0
13156,10/1/2019 11:00,252.29,335.10522,445.0939559,332.5767583,0,0.147434667,2.567964333,0.029350333,1,0,1,0,0,0
13157,10/1/2019 12:00,219.4033333,300.50149,430.277557,301.4812433,0,0.144091,2.574725333,0.029759167,1,0,1,0,0,0
13158,10/1/2019 13:00,284.2583333,321.3316633,409.2268793,322.9369817,0,0.1012195,2.602480833,0.031639333,1,0,1,0,0,0
13159,10/1/2019 14:00,285.455,299.2569683,411.6622514,299.40336,0,0.134270167,2.617187,0.030764333,1,0,1,0,0,0
13160,10/1/2019 15:00,294.7583333,310.8388683,410.2302606,311.6503933,0,0.135459333,2.659804833,0.029068,1,0,1,0,0,0
13161,10/1/2019 16:00,314.62,321.1655717,398.7797288,318.0748267,0,0.1166975,2.774879167,0.029561667,1,0,1,0,0,0
13162,10/1/2019 17:00,303.72,310.897125,403.5365955,310.7820917,0,0.131269333,2.702823,0.0311725,1,0,1,0,0,0
13163,10/1/2019 18:00,284.4516667,345.692715,412.2045223,345.0117583,0,0.107943167,2.4954345,0.031738,1,0,1,0,0,0
13164,10/1/2019 19:00,277.9316667,408.6522817,432.0487862,406.2957917,0,0.115009667,2.214979,0.031639333,1,0,1,0,0,0
13165,10/1/2019 20:00,277.6216667,414.99719,433.2129859,410.3925133,0,0.114666833,1.834624667,0.030962,1,0,1,0,0,0
13166,10/1/2019 21:00,279.915,499.4217167,461.3503962,502.624405,0,0.097999667,1.615239167,0.030226,1,0,1,0,0,0
13167,10/1/2019 22:00,285.3083333,411.2153017,427.7523603,409.7627817,0,0.115636,1.499112667,0.030566833,1,0,1,0,0,0
13168,10/1/2019 23:00,289.675,512.704575,453.8959601,513.876395,0,0.089056833,1.456442333,0.028403833,1,0,1,0,0,0
13169,10/2/2019 0:00,289.32,482.63032,463.1414488,488.0656217,0,0.099531667,1.271349667,0.029081833,1,0,1,0,0,0
13170,10/2/2019 1:00,292.6416667,388.2178017,422.6237256,389.354185,0,0.118042833,1.120173333,0.030310833,1,0,1,0,0,0
13171,10/2/2019 2:00,283.2,385.0668733,424.0451606,387.3284483,0,0.126142333,1.151924167,0.030199,1,0,1,0,0,0
13172,10/2/2019 3:00,215.5916667,489.10663,452.8493881,493.130385,0,0.089275833,1.080627,0.029463,1,0,1,0,0,0
13173,10/2/2019 4:00,185.5,491.0294333,450.0459296,495.4772217,0,0.0859615,1.123199,0.030989,1,0,1,0,0,0
13174,10/2/2019 5:00,186.24,388.1299783,428.3545628,388.343725,0,0.119199667,1.212704667,0.03212,1,0,1,0,0,0
13175,10/2/2019 6:00,179.05,388.2087567,427.951371,387.80656,0,0.126047,1.1408485,0.0314285,1,0,1,0,0,0
13176,10/2/2019 7:00,202.5883333,378.6349367,428.6355021,382.72029,0,0.147714333,1.252708833,0.029449,1,0,1,0,0,0
13177,10/2/2019 8:00,248.7083333,308.4462133,404.1173346,314.107635,0,0.204092833,1.534602,0.029350333,1,0,1,0,0,0
13178,10/2/2019 9:00,247.7733333,309.3174017,404.325066,311.803185,0,0.189962333,1.932449333,0.0288705,1,0,1,0,0,0
13179,10/2/2019 10:00,255.6083333,517.7464267,462.5032925,519.1129084,0,0.091746333,1.91939,0.028798667,1,0,1,0,0,0
13180,10/2/2019 11:00,270.1683333,514.73192,445.3217228,516.4543417,0,0.090026,1.962025667,0.030212,1,0,1,0,0,0
13181,10/2/2019 12:00,272.445,514.84929,458.7897013,516.0961533,0,0.090026,1.911836833,0.0300145,1,0,1,0,0,0
13182,10/2/2019 13:00,275.375,514.9971967,455.4473407,516.0049833,0,0.090026,1.938692333,0.029943,1,0,1,0,0,0
13183,10/2/2019 14:00,284.5033333,517.2944234,448.3075311,518.4809634,0,0.090026,2.004063833,0.030962,1,0,1,0,0,0
13184,10/2/2019 15:00,288.0883333,515.8138667,459.0202431,516.3046134,0,0.090213667,1.957117333,0.029337333,1,0,1,0,0,0
13185,10/2/2019 16:00,287.0216667,517.33167,464.3057331,518.0403917,0,0.091746333,1.945801,0.028516333,1,0,1,0,0,0
13186,10/2/2019 17:00,285.9333333,514.8802233,458.0398611,515.8145567,0,0.0898385,1.873982167,0.030310833,1,0,1,0,0,0
13187,10/2/2019 18:00,284.6816667,513.1187983,446.0452146,514.5244883,0,0.088119,1.630208333,0.030001333,1,0,1,0,0,0
13188,10/2/2019 19:00,284.3733333,512.14435,455.0605784,513.7780467,0,0.0879315,1.488853333,0.0287,1,0,1,0,0,0
13189,10/2/2019 20:00,269.6533333,512.728745,460.7408402,514.039265,0,0.086212,1.389828167,0.029436,1,0,1,0,0,0
13190,10/2/2019 21:00,283.325,512.5683217,458.8676608,513.832915,0,0.086212,1.347893833,0.028798667,1,0,1,0,0,0
13191,10/2/2019 22:00,250.24,497.9675417,451.2260878,502.20177,0,0.086212,1.297458833,0.030212,1,0,1,0,0,0
