,datetime,influent_flow,mean_prcp,ammonia_ppm,nitrate_ppm,nitrite_ppm,season,timeDay
0,4/1/2018 6:00,193.0516667,0,0.174396833,2.314884,0.03084,Spring,Morning
1,4/1/2018 7:00,176.8883333,0,0.167132833,2.300449833,0.028687,Spring,Morning
2,4/1/2018 8:00,164.4533333,0,0.162141,2.291172,0.028687,Spring,Morning
3,4/1/2018 9:00,167.285,0,0.160599,2.270698333,0.02913,Spring,Morning
4,4/1/2018 10:00,177.6933333,0,0.161329,2.270977,0.030901167,Spring,Morning
5,4/1/2018 11:00,200.92,0,0.170983833,2.205478667,0.03052,Spring,Morning
6,4/1/2018 12:00,230.2066667,0,0.187428667,2.1247215,0.033314,Spring,Afternoon
7,4/1/2018 13:00,299.4966667,0,0.146553667,2.064247333,0.042689,Spring,Afternoon
8,4/1/2018 14:00,294.765,0,0.176587167,2.120567,0.037156,Spring,Afternoon
9,4/1/2018 15:00,293.5133333,0,0.182592333,2.097507667,0.081030667,Spring,Afternoon
10,4/1/2018 16:00,295.2733333,0,0.187995,2.131702333,0.1066345,Spring,Afternoon
11,4/1/2018 17:00,292.0233333,0,0.1630715,2.274493833,0.117006333,Spring,Evening
12,4/1/2018 18:00,309.4933333,0,0.178293667,2.1929205,0.097083667,Spring,Evening
13,4/1/2018 19:00,331.5933333,0,0.162952833,2.128840667,0.037079,Spring,Evening
14,4/1/2018 20:00,311.8816667,0,0.156418833,2.119415167,0.035677667,Spring,Evening
15,4/1/2018 21:00,293.6,0,0.154876,2.214851667,0.029904667,Spring,Night
16,4/1/2018 22:00,292.505,0,0.159986667,2.321338,0.029917167,Spring,Night
17,4/1/2018 23:00,298.2666667,0,0.1771985,2.316661333,0.028908167,Spring,Night
18,4/2/2018 0:00,285.345,0,0.160881333,2.401889167,0.029904667,Spring,Night
19,4/2/2018 1:00,271.645,0,0.175245667,2.517360333,0.030212,Spring,Night
20,4/2/2018 2:00,232.29,0,0.2001235,2.523113,0.030285833,Spring,Night
21,4/2/2018 3:00,242.9633333,0,0.206703833,2.5050085,0.030225333,Spring,Night
22,4/2/2018 4:00,225.825,0,0.180602667,2.383777333,0.028981833,Spring,Night
23,4/2/2018 5:00,200.8383333,0.0125,0.194447167,2.301562333,0.029769667,Spring,Morning
24,4/2/2018 6:00,191.8983333,0.02125,0.171148333,2.1179295,0.027924,Spring,Morning
25,4/2/2018 7:00,197.1483333,0.00875,0.183121833,2.107836167,0.028292667,Spring,Morning
26,4/2/2018 8:00,215.9966667,0.015,0.178293667,2.060583,0.029904667,Spring,Morning
27,4/2/2018 9:00,232.635,0,0.1680635,2.018107667,0.030212,Spring,Morning
28,4/2/2018 10:00,232.715,0.00125,0.183852,2.036225667,0.030138333,Spring,Morning
29,4/2/2018 11:00,237.3216667,0,0.187219333,2.0996675,0.030421,Spring,Morning
30,4/2/2018 12:00,255.165,0,0.196756333,2.117691833,0.032514167,Spring,Afternoon
31,4/2/2018 13:00,269.185,0,0.198262,2.209921167,0.030385167,Spring,Afternoon
32,4/2/2018 14:00,276.6166667,0,0.173867333,2.148593167,0.028292667,Spring,Afternoon
33,4/2/2018 15:00,289.6416667,0,0.178658833,2.134223667,0.037279667,Spring,Afternoon
34,4/2/2018 16:00,288.315,0,0.173621833,2.164644,0.060910333,Spring,Afternoon
35,4/2/2018 17:00,283.5033333,0,0.204102833,2.192006833,0.0323385,Spring,Evening
36,4/2/2018 18:00,278.03,0,0.201829833,2.172225167,0.0500285,Spring,Evening
37,4/2/2018 19:00,274.705,0,0.195824833,2.203671667,0.070154833,Spring,Evening
38,4/2/2018 20:00,273.5983333,0,0.185677333,2.161686333,0.0286,Spring,Evening
39,4/2/2018 21:00,273.9066667,0,0.192010667,2.142735833,0.0299785,Spring,Night
40,4/2/2018 22:00,276.0133333,0,0.178941833,2.125705167,0.030372667,Spring,Night
41,4/2/2018 23:00,284.7766667,0,0.176222167,2.106018,0.029522833,Spring,Night
42,4/3/2018 0:00,287.3683333,0,0.179955333,2.081793,0.029757167,Spring,Night
43,4/3/2018 1:00,281.4,0,0.1848285,1.979714167,0.029227833,Spring,Night
44,4/3/2018 2:00,272.8033333,0,0.167051,1.987790833,0.028673667,Spring,Night
45,4/3/2018 3:00,245.1266667,0,0.163564167,2.0318865,0.030212,Spring,Night
46,4/3/2018 4:00,203.47,0,0.139453333,1.9897555,0.029843333,Spring,Night
47,4/3/2018 5:00,188.02,0,0.1588915,1.993842667,0.0287475,Spring,Morning
48,4/3/2018 6:00,167.18,0,0.1707465,2.015400167,0.030077833,Spring,Morning
49,4/3/2018 7:00,199.6983333,0,0.157185833,2.005553333,0.028366333,Spring,Morning
50,4/3/2018 8:00,217.9483333,0,0.190386,1.973905833,0.029843333,Spring,Morning
51,4/3/2018 9:00,223.0466667,0,0.188397167,1.953375667,0.0287475,Spring,Morning
52,4/3/2018 10:00,229.02,0,0.191198667,1.88324,0.030815167,Spring,Morning
53,4/3/2018 11:00,262.0766667,0,0.182391833,1.89358,0.042800667,Spring,Morning
54,4/3/2018 12:00,280.6766667,0,0.171559167,1.9233515,0.094785333,Spring,Afternoon
55,4/3/2018 13:00,274.56,0,0.159211667,1.867093833,0.113268667,Spring,Afternoon
56,4/3/2018 14:00,280.25,0,0.205772333,1.862516833,0.084460167,Spring,Afternoon
57,4/3/2018 15:00,293.8916667,0,0.163272,1.844940833,0.059789,Spring,Afternoon
58,4/3/2018 16:00,288.405,0,0.191444333,1.826289,0.035983167,Spring,Afternoon
59,4/3/2018 17:00,263.885,0.0025,0.165709667,1.996237333,0.037524167,Spring,Evening
60,4/3/2018 18:00,267.7966667,0.0025,0.185476667,2.031816167,0.029536,Spring,Evening
61,4/3/2018 19:00,266.065,0.00125,0.176669667,2.091302,0.0286,Spring,Evening
62,4/3/2018 20:00,266.4933333,0,0.173137333,2.170105,0.029904667,Spring,Evening
63,4/3/2018 21:00,267.2466667,0,0.193827,2.164508,0.0303595,Spring,Night
64,4/3/2018 22:00,268.7516667,0,0.247816333,2.125205667,0.030458833,Spring,Night
65,4/3/2018 23:00,277.84,0,0.188113833,2.056947833,0.028968667,Spring,Night
66,4/4/2018 0:00,287.8883333,0,0.191152833,2.038072333,0.031664333,Spring,Night
67,4/4/2018 1:00,281.1966667,0,0.219890667,1.983570333,0.031135667,Spring,Night
68,4/4/2018 2:00,267.4683333,0,0.203372667,1.9582495,0.030507,Spring,Night
69,4/4/2018 3:00,228.6866667,0,0.1943645,1.956799667,0.031443,Spring,Night
70,4/4/2018 4:00,211.7683333,0,0.1707465,1.919566333,0.0300645,Spring,Night
71,4/4/2018 5:00,168.065,0,0.153535333,1.925404833,0.0295965,Spring,Morning
72,4/4/2018 6:00,152.1,0,0.177882833,1.9623205,0.029843333,Spring,Morning
73,4/4/2018 7:00,159.7516667,0,0.199639833,1.990451833,0.028673667,Spring,Morning
74,4/4/2018 8:00,172.9583333,0,0.1847465,1.97937,0.030212,Spring,Morning
75,4/4/2018 9:00,211.2866667,0,0.181616,1.984083333,0.031392167,Spring,Morning
76,4/4/2018 10:00,343.9583333,0,0.205973667,2.012032333,0.039561167,Spring,Morning
77,4/4/2018 11:00,298.37,0,0.173137333,2.050633,0.048749667,Spring,Morning
78,4/4/2018 12:00,228.8533333,0,0.184335833,2.067871,0.038780333,Spring,Afternoon
79,4/4/2018 13:00,240.8966667,0,0.211366833,2.057560667,0.068807,Spring,Afternoon
80,4/4/2018 14:00,295.1483333,0.0075,0.206091667,2.005922333,0.048256,Spring,Afternoon
81,4/4/2018 15:00,314.3266667,0,0.1928225,1.9481215,0.033228167,Spring,Afternoon
82,4/4/2018 16:00,266.9633333,0,0.175492,1.841634167,0.028378833,Spring,Afternoon
83,4/4/2018 17:00,268.29,0,0.183806333,1.786066833,0.029129333,Spring,Evening
84,4/4/2018 18:00,284.8766667,0,0.2064665,1.848337667,0.033703833,Spring,Evening
85,4/4/2018 19:00,298.8333333,0,0.141598,2.0860395,0.04509,Spring,Evening
86,4/4/2018 20:00,302.0133333,0,0.197248833,2.251566833,0.042435,Spring,Evening
87,4/4/2018 21:00,297.795,0,0.161246167,2.2802835,0.0309145,Spring,Night
88,4/4/2018 22:00,294.8666667,0,0.1745975,2.378326833,0.029068,Spring,Night
89,4/4/2018 23:00,282.76,0,0.188679333,2.330322,0.029436667,Spring,Night
90,4/5/2018 0:00,280.79,0,0.192703833,2.313801833,0.031048833,Spring,Night
91,4/5/2018 1:00,279.7866667,0,0.1558075,2.244283,0.030767,Spring,Night
92,4/5/2018 2:00,269.5116667,0,0.165635833,2.2111405,0.0287475,Spring,Night
93,4/5/2018 3:00,252.34,0,0.133038333,2.077524,0.030594,Spring,Night
94,4/5/2018 4:00,209.5033333,0,0.181050333,2.050893,0.030077833,Spring,Night
95,4/5/2018 5:00,196.24,0,0.189455333,2.076350333,0.028366333,Spring,Morning
96,4/5/2018 6:00,174.2783333,0,0.165590833,2.22843,0.029843333,Spring,Morning
97,4/5/2018 7:00,155.9983333,0,0.168711833,2.178569167,0.028673667,Spring,Morning
98,4/5/2018 8:00,183.8583333,0,0.183249333,2.1216125,0.029843333,Spring,Morning
99,4/5/2018 9:00,219.9383333,0,0.145576667,1.999599167,0.028231333,Spring,Morning
100,4/5/2018 10:00,232.5633333,0,0.196756333,1.97464,0.027997667,Spring,Morning
101,4/5/2018 11:00,270.83,0,0.204833,1.930103333,0.0302225,Spring,Morning
102,4/5/2018 12:00,269.9716667,0,0.2023595,1.984587667,0.036674167,Spring,Afternoon
103,4/5/2018 13:00,285.57,0,0.1806485,1.975873667,0.0360385,Spring,Afternoon
104,4/5/2018 14:00,294.4766667,0,0.161329,1.961750833,0.063003833,Spring,Afternoon
105,4/5/2018 15:00,304.385,0,0.165508167,1.990051,0.065599667,Spring,Afternoon
106,4/5/2018 16:00,300.035,0,0.177071,1.988573833,0.038767167,Spring,Afternoon
107,4/5/2018 17:00,296.5316667,0,0.211485667,1.9632185,0.0749055,Spring,Evening
108,4/5/2018 18:00,294.0833333,0,0.217381,1.884717,0.0673855,Spring,Evening
109,4/5/2018 19:00,289.3383333,0,0.153617167,1.931875333,0.028821167,Spring,Evening
110,4/5/2018 20:00,285.2866667,0,0.169888833,2.102966,0.030975,Spring,Evening
111,4/5/2018 21:00,282.4683333,0,0.193754,2.1517115,0.030532667,Spring,Night
112,4/5/2018 22:00,273.025,0,0.193552667,2.354736,0.028687,Spring,Night
113,4/5/2018 23:00,267.6633333,0,0.180037,2.343805167,0.029203167,Spring,Night
114,4/6/2018 0:00,288.2066667,0,0.180849,2.297687333,0.031283167,Spring,Night
115,4/6/2018 1:00,291.0283333,0,0.181050333,2.266570667,0.030532667,Spring,Night
116,4/6/2018 2:00,284.9533333,0,0.195661,2.142490167,0.029129333,Spring,Night
117,4/6/2018 3:00,271.7833333,0,0.19838,2.122803,0.030975,Spring,Night
118,4/6/2018 4:00,210.8916667,0,0.190267167,2.1121675,0.030901333,Spring,Night
119,4/6/2018 5:00,201.3833333,0,0.164331167,2.052508667,0.030225333,Spring,Morning
120,4/6/2018 6:00,197.3666667,0,0.172042,2.004773667,0.028981833,Spring,Morning
121,4/6/2018 7:00,181.48,0,0.169486833,2.057677667,0.029769667,Spring,Morning
122,4/6/2018 8:00,189.2666667,0,0.175118167,1.992609833,0.027997667,Spring,Morning
123,4/6/2018 9:00,213.8433333,0,0.237951167,1.994387833,0.028305,Spring,Morning
124,4/6/2018 10:00,246.7783333,0,0.217125667,2.063293,0.028305,Spring,Morning
125,4/6/2018 11:00,263.4116667,0,0.238763167,2.052953167,0.028673667,Spring,Morning
126,4/6/2018 12:00,265.4433333,0,0.2107555,2.0220005,0.030285833,Spring,Afternoon
127,4/6/2018 13:00,280.0516667,0,0.225977667,2.076584833,0.030372667,Spring,Afternoon
128,4/6/2018 14:00,281.2933333,0,0.204431,2.080516667,0.0295965,Spring,Afternoon
129,4/6/2018 15:00,282.64,0,0.172772167,2.016874,0.029769667,Spring,Afternoon
130,4/6/2018 16:00,285.9733333,0,0.1784125,1.970308667,0.027997667,Spring,Afternoon
131,4/6/2018 17:00,295.8333333,0,0.196874833,1.9237015,0.0287475,Spring,Evening
132,4/6/2018 18:00,296.4133333,0,0.220136833,1.9476735,0.030372667,Spring,Evening
133,4/6/2018 19:00,290.19,0,0.179023833,2.003348333,0.029670333,Spring,Evening
134,4/6/2018 20:00,292.1916667,0,0.190130667,2.099521,0.0307415,Spring,Evening
135,4/6/2018 21:00,281.38,0,0.256385833,2.132753,0.0309145,Spring,Night
136,4/6/2018 22:00,278.3033333,0,0.152640833,2.220900833,0.029141667,Spring,Night
137,4/6/2018 23:00,276.025,0,0.1798365,2.2019015,0.029375333,Spring,Night
138,4/7/2018 0:00,258.8383333,0,0.167698333,2.1948145,0.0295105,Spring,Night
139,4/7/2018 1:00,256.6833333,0,0.180849,2.18216,0.0315045,Spring,Night
140,4/7/2018 2:00,253.6516667,0,0.176304667,2.124624333,0.03153,Spring,Night
141,4/7/2018 3:00,240.4466667,0,0.176340833,2.117286667,0.029068,Spring,Night
142,4/7/2018 4:00,210.2683333,0,0.197084333,2.089285,0.029068,Spring,Night
143,4/7/2018 5:00,168.755,0,0.179790833,2.129548,0.029068,Spring,Morning
144,4/7/2018 6:00,172.7033333,0,0.2019125,2.142434833,0.0295105,Spring,Morning
145,4/7/2018 7:00,176.3633333,0,0.189655833,2.052612,0.031062,Spring,Morning
146,4/7/2018 8:00,181.37,0,0.185677333,2.064133833,0.030126,Spring,Morning
147,4/7/2018 9:00,178.4666667,0,0.196026167,2.099123,0.031283167,Spring,Morning
148,4/7/2018 10:00,197.1016667,0,0.225111,2.056799167,0.0308275,Spring,Morning
149,4/7/2018 11:00,220.5116667,0,0.296321167,2.106018,0.029917167,Spring,Morning
150,4/7/2018 12:00,252.065,0,0.1653445,2.096564333,0.028687,Spring,Afternoon
151,4/7/2018 13:00,264.0466667,0,0.19306,2.063689333,0.028687,Spring,Afternoon
152,4/7/2018 14:00,284.9283333,0,0.218878,2.082487167,0.028687,Spring,Afternoon
153,4/7/2018 15:00,267.7833333,0,0.190751,2.0483305,0.029055667,Spring,Afternoon
154,4/7/2018 16:00,282.07,0,0.188844,2.051924333,0.030372667,Spring,Afternoon
155,4/7/2018 17:00,309.0833333,0,0.188032,2.0496555,0.032767833,Spring,Evening
156,4/7/2018 18:00,315.7383333,0,0.196226667,2.008365167,0.043075,Spring,Evening
157,4/7/2018 19:00,314.975,0,0.217819,2.047395167,0.0287475,Spring,Evening
158,4/7/2018 20:00,280.4816667,0,0.216723833,2.058767167,0.0301515,Spring,Evening
159,4/7/2018 21:00,276.845,0,0.209906667,2.112620667,0.028378833,Spring,Night
160,4/7/2018 22:00,308.9416667,0,0.193352167,2.209582667,0.029055667,Spring,Night
161,4/7/2018 23:00,298.9533333,0,0.169076833,2.2338965,0.030225333,Spring,Night
162,4/8/2018 0:00,249.0966667,0,0.188807,2.226462167,0.028613167,Spring,Night
163,4/8/2018 1:00,244.3616667,0,0.153781,2.205054333,0.028305,Spring,Night
164,4/8/2018 2:00,244.72,0,0.154630667,2.235032667,0.028305,Spring,Night
165,4/8/2018 3:00,238.45,0,0.178860167,2.279770333,0.028231333,Spring,Night
166,4/8/2018 4:00,223.3633333,0,0.187137333,2.248804833,0.028366333,Spring,Night
167,4/8/2018 5:00,204.1366667,0,0.1897835,2.168527,0.029769667,Spring,Morning
168,4/8/2018 6:00,178.695,0,0.140548667,2.135354167,0.027850167,Spring,Morning
169,4/8/2018 7:00,186.0366667,0,0.162789,2.129545667,0.027910667,Spring,Morning
170,4/8/2018 8:00,192.045,0,0.174962667,2.141216333,0.029080333,Spring,Morning
171,4/8/2018 9:00,190.745,0,0.189492,2.220266833,0.027615833,Spring,Morning
172,4/8/2018 10:00,196.855,0,0.199840333,2.269725667,0.027850167,Spring,Morning
173,4/8/2018 11:00,212.8233333,0,0.198992167,2.215241333,0.027542,Spring,Morning
174,4/8/2018 12:00,252.1383333,0,0.1791425,2.2207055,0.027837,Spring,Afternoon
175,4/8/2018 13:00,274.4966667,0,0.194484167,2.229269833,0.030616833,Spring,Afternoon
176,4/8/2018 14:00,284.5683333,0,0.1962725,2.230056,0.040102667,Spring,Afternoon
177,4/8/2018 15:00,293.9983333,0,0.1741145,2.209580167,0.052719,Spring,Afternoon
178,4/8/2018 16:00,307.0666667,0,0.155040667,2.1957495,0.052719,Spring,Afternoon
179,4/8/2018 17:00,284.33,0,0.150934333,2.197473333,0.058250333,Spring,Evening
180,4/8/2018 18:00,251.3916667,0,0.193634333,2.218049833,0.071463833,Spring,Evening
181,4/8/2018 19:00,301.3916667,0,0.172772167,2.2486615,0.030149,Spring,Evening
182,4/8/2018 20:00,315.34,0,0.176587167,2.223212167,0.028675833,Spring,Evening
183,4/8/2018 21:00,300.665,0,0.179307,2.173792667,0.030212,Spring,Night
184,4/8/2018 22:00,295.97,0,0.177399833,2.139343667,0.030583,Spring,Night
185,4/8/2018 23:00,289.2,0,0.175857,2.172763667,0.03212,Spring,Night
186,4/9/2018 0:00,291.1216667,0,0.174396833,2.1785195,0.031749,Spring,Night
187,4/9/2018 1:00,288.9733333,0,0.175528833,2.129783667,0.030508667,Spring,Night
188,4/9/2018 2:00,268.7066667,0,0.203089667,2.002203667,0.031589667,Spring,Night
189,4/9/2018 3:00,236.175,0,0.181908167,1.934726833,0.030530167,Spring,Night
190,4/9/2018 4:00,202.3216667,0,0.165663833,1.9703215,0.029057833,Spring,Night
191,4/9/2018 5:00,194.685,0,0.222610333,2.0783575,0.030223167,Spring,Morning
192,4/9/2018 6:00,186.5566667,0,0.200369667,2.118919167,0.029131833,Spring,Morning
193,4/9/2018 7:00,181.1416667,0,0.190751,2.179455333,0.030455833,Spring,Morning
194,4/9/2018 8:00,194.3816667,0,0.1935895,2.172276167,0.02875,Spring,Morning
195,4/9/2018 9:00,258.8766667,0,0.217572667,2.239850833,0.0308165,Spring,Morning
196,4/9/2018 10:00,264.1783333,0,0.2363265,2.207706833,0.0315155,Spring,Morning
197,4/9/2018 11:00,228.065,0,0.210153167,2.160063667,0.030668167,Spring,Morning
198,4/9/2018 12:00,297.3966667,0,0.183605667,2.1602125,0.030900833,Spring,Afternoon
199,4/9/2018 13:00,302.7866667,0,0.203171333,2.169708667,0.0311875,Spring,Afternoon
200,4/9/2018 14:00,294.9533333,0,0.1855945,2.130231,0.032978333,Spring,Afternoon
201,4/9/2018 15:00,295.975,0,0.201464833,2.056690333,0.030657,Spring,Afternoon
202,4/9/2018 16:00,298.555,0,0.193552667,1.9777495,0.032946167,Spring,Afternoon
203,4/9/2018 17:00,290.6516667,0,0.170910833,2.0491735,0.0341225,Spring,Evening
204,4/9/2018 18:00,265.9866667,0,0.143021167,2.149534667,0.030837833,Spring,Evening
205,4/9/2018 19:00,260.27,0,0.1768335,2.216968333,0.028761,Spring,Evening
206,4/9/2018 20:00,263.4,0,0.168100333,2.278838333,0.029438833,Spring,Evening
207,4/9/2018 21:00,269.115,0,0.212260667,2.315657167,0.031049333,Spring,Night
208,4/9/2018 22:00,271.1833333,0,0.190632167,2.3580345,0.031357,Spring,Night
209,4/9/2018 23:00,283.8283333,0,0.164048,2.365417,0.031282667,Spring,Night
210,4/10/2018 0:00,282.05,0,0.162506,2.357145,0.031049333,Spring,Night
211,4/10/2018 1:00,284.1233333,0,0.166156333,2.3008305,0.030912,Spring,Night
212,4/10/2018 2:00,274.625,0,0.181214,2.202096833,0.029364667,Spring,Night
213,4/10/2018 3:00,207.1516667,0,0.179672,2.152083833,0.030223167,Spring,Night
214,4/10/2018 4:00,187.2533333,0,0.186972833,2.094160833,0.029280333,Spring,Night
215,4/10/2018 5:00,190.2416667,0,0.211613167,2.178821333,0.031886333,Spring,Morning
216,4/10/2018 6:00,175.8033333,0,0.1890445,2.248963333,0.032056,Spring,Morning
217,4/10/2018 7:00,166.735,0,0.204468,2.312849167,0.030063667,Spring,Morning
218,4/10/2018 8:00,176.3433333,0,0.210673667,2.3167835,0.029523333,Spring,Morning
219,4/10/2018 9:00,226.37,0,0.231051333,2.287448167,0.029831,Spring,Morning
220,4/10/2018 10:00,269.75,0,0.208930167,2.275146667,0.030127667,Spring,Morning
221,4/10/2018 11:00,286.2133333,0,0.218995833,2.305908,0.037365167,Spring,Morning
222,4/10/2018 12:00,281.9383333,0,0.214816,2.312702833,0.055728667,Spring,Afternoon
223,4/10/2018 13:00,281.1916667,0,0.206904667,2.344548167,0.029131833,Spring,Afternoon
224,4/10/2018 14:00,281.0466667,0,0.188643333,2.3347935,0.034090333,Spring,Afternoon
225,4/10/2018 15:00,282.3866667,0,0.1650245,2.225871,0.046997,Spring,Afternoon
226,4/10/2018 16:00,284.0533333,0,0.143433,2.182503333,0.046552,Spring,Afternoon
227,4/10/2018 17:00,304.435,0,0.154384333,2.128318333,0.041592833,Spring,Evening
228,4/10/2018 18:00,294.74,0,0.198827667,2.183204,0.029131833,Spring,Evening
229,4/10/2018 19:00,284.6283333,0,0.1867355,2.263184,0.031271667,Spring,Evening
230,4/10/2018 20:00,261.5116667,0,0.174433833,2.3029415,0.032130167,Spring,Evening
231,4/10/2018 21:00,262.5483333,0,0.203573167,2.468837833,0.030742333,Spring,Night
232,4/10/2018 22:00,265.9166667,0,0.209340167,2.485919667,0.031282667,Spring,Night
233,4/10/2018 23:00,270.6766667,0,0.191070333,2.5327555,0.030900833,Spring,Night
234,4/11/2018 0:00,272.3283333,0,0.225330167,2.515928167,0.030371333,Spring,Night
235,4/11/2018 1:00,273.3633333,0,0.2050335,2.4901155,0.02982,Spring,Night
236,4/11/2018 2:00,269.96,0,0.222445833,2.414965833,0.031357,Spring,Night
237,4/11/2018 3:00,229.8566667,0,0.204312333,2.3995795,0.0315795,Spring,Night
238,4/11/2018 4:00,196.9733333,0,0.150167333,2.404411833,0.032426833,Spring,Night
239,4/11/2018 5:00,194.815,0,0.179298,2.413949167,0.0315265,Spring,Morning
240,4/11/2018 6:00,183.2916667,0,0.236737333,2.3759285,0.029438833,Spring,Morning
241,4/11/2018 7:00,177.1583333,0,0.1822275,2.221434167,0.030530167,Spring,Morning
242,4/11/2018 8:00,176.04,0,0.189008333,2.21372,0.029057833,Spring,Morning
243,4/11/2018 9:00,234.27,0,0.172042,2.248857,0.030668167,Spring,Morning
244,4/11/2018 10:00,237.7483333,0,0.177517833,2.385083833,0.030900833,Spring,Morning
245,4/11/2018 11:00,265.9983333,0,0.192987167,2.409667,0.030594,Spring,Morning
246,4/11/2018 12:00,270.7883333,0,0.166804833,2.413227667,0.033635167,Spring,Afternoon
247,4/11/2018 13:00,270.77,0,0.193024,2.411067,0.046604833,Spring,Afternoon
248,4/11/2018 14:00,277.17,0,0.1908335,2.335069167,0.047176667,Spring,Afternoon
249,4/11/2018 15:00,276.3683333,0,0.178658833,2.288530167,0.040289167,Spring,Afternoon
250,4/11/2018 16:00,275.4066667,0,0.168146167,2.196086667,0.028824167,Spring,Afternoon
251,4/11/2018 17:00,275.705,0,0.170381333,2.191127833,0.036389833,Spring,Evening
252,4/11/2018 18:00,274.8916667,0,0.161483833,2.195748333,0.058897167,Spring,Evening
253,4/11/2018 19:00,280.2333333,0,0.211777667,2.228045833,0.053418333,Spring,Evening
254,4/11/2018 20:00,281.4133333,0,0.168674833,2.3675365,0.02982,Spring,Evening
255,4/11/2018 21:00,282.63,0,0.173092333,2.4020385,0.030986,Spring,Night
256,4/11/2018 22:00,276.9516667,0,0.217453833,2.5531855,0.029968333,Spring,Night
257,4/11/2018 23:00,288.5616667,0,0.216276167,2.629098167,0.031600667,Spring,Night
258,4/12/2018 0:00,296.6466667,0,0.202487,2.623120833,0.029449,Spring,Night
259,4/12/2018 1:00,283.66,0,0.1486615,2.603454,0.0300425,Spring,Night
260,4/12/2018 2:00,269.2766667,0,0.188725167,2.609388167,0.0319075,Spring,Night
261,4/12/2018 3:00,225.9566667,0,0.159585667,2.605489,0.029374833,Spring,Night
262,4/12/2018 4:00,218.9766667,0,0.147247,2.487488,0.029513167,Spring,Night
263,4/12/2018 5:00,151.4133333,0,0.161848833,2.476806833,0.030837833,Spring,Morning
264,4/12/2018 6:00,116.7,0,0.2107645,2.412677167,0.028687,Spring,Morning
265,4/12/2018 7:00,218.6216667,0,0.158974333,2.330322,0.028761,Spring,Morning
266,4/12/2018 8:00,251.4833333,0,0.1722435,2.3466405,0.029438833,Spring,Morning
267,4/12/2018 9:00,257.3633333,0,0.189939167,2.4068285,0.030975,Spring,Morning
268,4/12/2018 10:00,254.9616667,0,0.194119,2.364231,0.030530167,Spring,Morning
269,4/12/2018 11:00,252.0533333,0,0.200205333,2.323667333,0.028687,Spring,Morning
270,4/12/2018 12:00,255.8633333,0,0.20601,2.341512,0.029131833,Spring,Afternoon
271,4/12/2018 13:00,269.2483333,0,0.196802,2.275475167,0.039431,Spring,Afternoon
272,4/12/2018 14:00,280.8216667,0,0.172444,2.317818333,0.0657845,Spring,Afternoon
273,4/12/2018 15:00,268.47,0,0.208565333,2.361729167,0.030127667,Spring,Afternoon
274,4/12/2018 16:00,250.8533333,0,0.215993667,2.365120333,0.030837833,Spring,Afternoon
275,4/12/2018 17:00,252.06,0,0.2108375,2.344902333,0.030541167,Spring,Evening
276,4/12/2018 18:00,252.1716667,0,0.207397167,2.275136,0.036591167,Spring,Evening
277,4/12/2018 19:00,272.5033333,0,0.150167333,2.330999667,0.030201833,Spring,Evening
278,4/12/2018 20:00,282.7566667,0,0.168711833,2.423908667,0.031738,Spring,Evening
279,4/12/2018 21:00,280.3683333,0,0.189455333,2.5010085,0.031367167,Spring,Night
280,4/12/2018 22:00,266.9933333,0,0.173621833,2.573911167,0.029831,Spring,Night
281,4/12/2018 23:00,266.2366667,0,0.205198,2.569164167,0.029831,Spring,Night
282,4/13/2018 0:00,264.7233333,0,0.206091667,2.585144,0.0300535,Spring,Night
283,4/13/2018 1:00,261.7433333,0,0.197203,2.598198667,0.030900833,Spring,Night
284,4/13/2018 2:00,259.44,0,0.191444333,2.648721667,0.031113167,Spring,Night
285,4/13/2018 3:00,253.3383333,0,0.165709667,2.635158833,0.0325965,Spring,Night
286,4/13/2018 4:00,244.0683333,0,0.193872833,2.649273333,0.030276,Spring,Night
287,4/13/2018 5:00,230.3433333,0,0.218713667,2.703398833,0.031675,Spring,Morning
288,4/13/2018 6:00,202.4783333,0,0.195788667,2.764137833,0.029756667,Spring,Morning
289,4/13/2018 7:00,192.3566667,0,0.159458,2.744344333,0.029968333,Spring,Morning
290,4/13/2018 8:00,208.1866667,0,0.194200833,2.7507865,0.031600667,Spring,Morning
291,4/13/2018 9:00,236.0416667,0,0.192211167,2.717556667,0.029449,Spring,Morning
292,4/13/2018 10:00,260.16,0,0.1928225,2.722176333,0.030190833,Spring,Morning
293,4/13/2018 11:00,267.3333333,0,0.185348333,2.7313315,0.032522167,Spring,Morning
294,4/13/2018 12:00,273.565,0,0.218148167,2.774353,0.029671667,Spring,Afternoon
295,4/13/2018 13:00,275.225,0,0.190952333,2.774353,0.0308165,Spring,Afternoon
296,4/13/2018 14:00,295.7166667,0,0.196883833,2.7885945,0.031738,Spring,Afternoon
297,4/13/2018 15:00,289.5083333,0,0.164814833,2.848485167,0.032034667,Spring,Afternoon
298,4/13/2018 16:00,284.7166667,0,0.195094667,2.878875833,0.0330415,Spring,Afternoon
299,4/13/2018 17:00,287.535,0,0.170180833,3.0067105,0.03212,Spring,Evening
300,4/13/2018 18:00,280.0033333,0,0.130446167,3.072365667,0.032194167,Spring,Evening
301,4/13/2018 19:00,273.2283333,0,0.145860667,3.019637833,0.032501,Spring,Evening
302,4/13/2018 20:00,258.0916667,0,0.195706833,2.871246167,0.032501,Spring,Evening
303,4/13/2018 21:00,257.425,0,0.164896833,2.76062,0.032130167,Spring,Night
