Unnamed: 0,datetime,influent_measured,influent_nobal,influent_lowP,influent_bal,influent_highP,mean_prcp,ammonia_ppm,nitrate_ppm,nitrite_ppm,season_Fall,season_Spring,season_Summer,season_Winter,timeDay_Afternoon,timeDay_Evening,timeDay_Morning,timeDay_Night
12500,9/4/2019 3:00,253.94,288.4534682,251.9252784,315.3800184,396.0352484,0,0.090509833,1.743436333,0.028310167,0,0,1,0,0,0,0,1
12501,9/4/2019 4:00,243.2166667,297.2433164,252.0539033,315.5086433,396.1638733,0,0.091450167,1.781780667,0.030402,0,0,1,0,0,0,0,1
12502,9/4/2019 5:00,234.9,219.4131918,139.0231336,202.4778736,283.1331036,0,0.090026,1.7883185,0.029351,0,0,1,0,0,0,1,0
12503,9/4/2019 6:00,222.74,221.468033,139.4145528,202.8692928,283.5245228,0,0.090026,1.831059667,0.028307833,0,0,1,0,0,0,1,0
12504,9/4/2019 7:00,210.0816667,219.5920141,139.1226158,202.5773558,283.2325858,0,0.090026,1.919861,0.029641,0,0,1,0,0,0,1,0
12505,9/4/2019 8:00,230.245,219.6270447,139.1226158,202.5773558,283.2325858,0,0.090026,1.906301833,0.029732,0,0,1,0,0,0,1,0
12506,9/4/2019 9:00,240.63,218.3283851,139.4381204,202.8928604,283.5480904,0,0.088575167,1.877302167,0.028209167,0,0,1,0,0,0,1,0
12507,9/4/2019 10:00,249.52,219.5339419,139.4334072,202.8881472,283.5433772,0,0.085755833,1.902980833,0.027924,0,0,1,0,0,0,1,0
12508,9/4/2019 11:00,256.3333333,220.3175327,139.4381204,202.8928604,283.5480904,0,0.090026,1.903748833,0.028499833,0,0,1,0,0,0,1,0
12509,9/4/2019 12:00,262.3216667,308.5593438,253.7637063,317.2184463,397.8736763,0,0.090026,1.960308667,0.029636167,0,0,1,0,1,0,0,0
12510,9/4/2019 13:00,331.0466667,308.9811144,253.7370359,317.1917759,397.8470059,0,0.090509833,1.966459167,0.028596,0,0,1,0,1,0,0,0
12511,9/4/2019 14:00,300.6866667,311.3907176,253.7741872,317.2289272,397.8841572,0,0.0909665,1.986367,0.030305833,0,0,1,0,1,0,0,0
12512,9/4/2019 15:00,312.43,309.9393145,253.8003385,317.2550785,397.9103085,0,0.089570167,2.002891,0.029833,0,0,1,0,1,0,0,0
12513,9/4/2019 16:00,337.425,314.2830958,253.8511018,317.3058418,397.9610718,0,0.0928735,1.961573,0.030783,0,0,1,0,1,0,0,0
12514,9/4/2019 17:00,322.8233333,311.267399,259.7751967,323.2299367,403.8851667,0,0.090509833,1.915694167,0.029636167,0,0,1,0,0,1,0,0
12515,9/4/2019 18:00,314.08,324.3517228,259.7288682,323.1836082,403.8388382,0,0.091934,1.932234167,0.028019833,0,0,1,0,0,1,0,0
12516,9/4/2019 19:00,292.4216667,315.3031311,259.7943503,323.2490903,403.9043203,0,0.092417667,1.9644985,0.028881,0,0,1,0,0,1,0,0
12517,9/4/2019 20:00,286.6583333,326.0429356,261.2354453,324.6901853,405.3454153,0,0.099645833,1.966799333,0.030497833,0,0,1,0,0,1,0,0
12518,9/4/2019 21:00,305.0816667,313.0996953,253.7638021,317.2185421,397.8737721,0,0.110925167,1.972152,0.029636167,0,0,1,0,0,0,0,1
12519,9/4/2019 22:00,344.26,296.9754094,252.0428407,315.4975807,396.1528107,0,0.093357333,1.986367,0.028019833,0,0,1,0,0,0,0,1
12520,9/4/2019 23:00,422.0716667,290.8975086,252.1386359,315.5933759,396.2486059,0,0.092417667,2.009476833,0.028881,0,0,1,0,0,0,0,1
12521,9/5/2019 0:00,427.8216667,300.2477221,252.4093077,315.8640477,396.5192777,0,0.093841,2.011144667,0.030594,0,0,1,0,0,0,0,1
12522,9/5/2019 1:00,405.6883333,295.0744777,252.2176785,315.6724185,396.3276485,0,0.093357333,2.017667333,0.030018,0,0,1,0,0,0,0,1
12523,9/5/2019 2:00,323.14,287.029661,252.0225966,315.4773366,396.1325666,0,0.091934,1.981789833,0.028305,0,0,1,0,0,0,0,1
12524,9/5/2019 3:00,247.6666667,287.7319741,252.048748,315.503488,396.158718,0,0.091450167,1.9921145,0.028209167,0,0,1,0,0,0,0,1
12525,9/5/2019 4:00,181.6466667,279.711752,251.9920541,315.4467941,396.1020241,0,0.089542333,1.935293,0.027924,0,0,1,0,0,0,0,1
12526,9/5/2019 5:00,187.4933333,222.5171893,139.2689332,202.7236732,283.3789032,0,0.090537667,1.9132675,0.028788,0,0,1,0,0,0,1,0
12527,9/5/2019 6:00,190.8783333,224.1121502,139.0663499,202.5210899,283.1763199,0,0.095721,1.987719,0.031068833,0,0,1,0,0,0,1,0
12528,9/5/2019 7:00,189.1466667,222.1556766,139.2046099,202.6593499,283.3145799,0,0.090026,2.090965,0.030308167,0,0,1,0,0,0,1,0
12529,9/5/2019 8:00,190.9983333,232.3578251,141.2335574,204.6882974,285.3435274,0,0.090026,2.203674,0.030018,0,0,1,0,0,0,1,0
12530,9/5/2019 9:00,206.3783333,245.8042227,142.3655059,205.8202459,286.4754759,0,0.089542333,2.300948833,0.028497,0,0,1,0,0,0,1,0
12531,9/5/2019 10:00,235.0316667,249.0793711,147.0658363,210.5205763,291.1758063,0,0.088602667,2.641889667,0.029452,0,0,1,0,0,0,1,0
12532,9/5/2019 11:00,258.525,258.205167,148.3630851,211.8178251,292.4730551,0,0.090026,2.830465167,0.03021,0,0,1,0,0,0,1,0
12533,9/5/2019 12:00,279.9483333,327.4595992,268.1696249,331.6243649,412.2795949,0,0.114696333,2.924019167,0.028876,0,0,1,0,1,0,0,0
12534,9/5/2019 13:00,280.4933333,311.7411774,278.2482422,341.7029822,422.3582122,0,0.219227833,3.004761,0.028881,0,0,1,0,1,0,0,0
12535,9/5/2019 14:00,281.7466667,322.1572002,302.5337549,365.9884949,446.6437249,0,0.289968167,2.985715667,0.030114,0,0,1,0,1,0,0,0
12536,9/5/2019 15:00,318.1616667,315.3626194,266.3323312,329.7870712,410.4423012,0,0.187773167,2.936210833,0.028687,0,0,1,0,1,0,0,0
12537,9/5/2019 16:00,330.3416667,338.9334675,275.375394,338.830134,419.485364,0,0.088602667,2.964511833,0.028687,0,0,1,0,1,0,0,0
12538,9/5/2019 17:00,314.06,351.9862719,279.7951509,343.2498909,423.9051209,0,0.090509833,2.966872667,0.028782833,0,0,1,0,0,1,0,0
12539,9/5/2019 18:00,295.51,353.3264763,267.3128129,330.7675529,411.4227829,0,0.0909665,2.887268,0.029163833,0,0,1,0,0,1,0,0
12540,9/5/2019 19:00,281.2583333,361.894833,267.3128129,330.7675529,411.4227829,0,0.088119,2.886879333,0.029353167,0,0,1,0,0,1,0,0
12541,9/5/2019 20:00,275.95,345.8285966,262.2556204,325.7103604,406.3655904,0,0.088602667,2.686523167,0.029452,0,0,1,0,0,1,0,0
12542,9/5/2019 21:00,269.4783333,299.6056005,252.2285689,315.6833089,396.3385389,0,0.089542333,2.104492,0.030402,0,0,1,0,0,0,0,1
12543,9/5/2019 22:00,273.2766667,293.4546498,252.1773728,315.6321128,396.2873428,0,0.088119,2.074531333,0.029926833,0,0,1,0,0,0,0,1
12544,9/5/2019 23:00,277.1983333,284.4224221,252.1773728,315.6321128,396.2873428,0,0.088119,2.0006175,0.030212,0,0,1,0,0,0,0,1
12545,9/6/2019 0:00,278.4466667,288.371107,252.1773728,315.6321128,396.2873428,0,0.088602667,2.039237833,0.030212,0,0,1,0,0,0,0,1
12546,9/6/2019 1:00,275.2883333,287.2342458,252.1773728,315.6321128,396.2873428,0,0.089542333,2.023376667,0.030212,0,0,1,0,0,0,0,1
12547,9/6/2019 2:00,260.1966667,284.602314,252.1773728,315.6321128,396.2873428,0,0.088119,2.0045085,0.030212,0,0,1,0,0,0,0,1
12548,9/6/2019 3:00,199.4633333,291.9780632,252.1773728,315.6321128,396.2873428,0,0.088119,2.056053167,0.03002,0,0,1,0,0,0,0,1
12549,9/6/2019 4:00,205.3,281.3913466,252.1773728,315.6321128,396.2873428,0,0.088119,2.0159455,0.029641,0,0,1,0,0,0,0,1
12550,9/6/2019 5:00,186.4733333,218.6861093,139.1179026,202.5726426,283.2278726,0,0.088119,1.895836167,0.029636167,0,0,1,0,0,0,1,0
12551,9/6/2019 6:00,164.8366667,219.1720779,139.4334072,202.8881472,283.5433772,0,0.088119,1.894249167,0.028499833,0,0,1,0,0,0,1,0
12552,9/6/2019 7:00,180.0483333,219.0040924,139.1179026,202.5726426,283.2278726,0,0.087635333,1.904578833,0.029636167,0,0,1,0,0,0,1,0
12553,9/6/2019 8:00,262.0266667,219.5086615,139.4334072,202.8881472,283.5433772,0,0.086695667,1.963066167,0.028499833,0,0,1,0,0,0,1,0
12554,9/6/2019 9:00,250.3666667,219.1869837,139.1276577,202.5823977,283.2376277,0,0.087635333,1.985237,0.02954,0,0,1,0,0,0,1,0
12555,9/6/2019 10:00,252.7866667,217.7556958,139.541803,202.996543,283.651773,0,0.086212,2.0165635,0.027638167,0,0,1,0,0,0,1,0
12556,9/6/2019 11:00,257.6766667,218.0389601,139.4859463,202.9406863,283.5959163,0,0.086212,2.044204667,0.027924,0,0,1,0,0,0,1,0
12557,9/6/2019 12:00,261.21,307.9916818,253.7736682,317.2284082,397.8836382,0,0.086212,2.043487333,0.028307833,0,0,1,0,1,0,0,0
12558,9/6/2019 13:00,271.0633333,312.0835911,253.8003385,317.2550785,397.9103085,0,0.0905655,2.039084833,0.029641,0,0,1,0,1,0,0,0
12559,9/6/2019 14:00,291.0833333,319.7362789,255.3615149,318.8162549,399.4714849,0,0.099508167,1.989204167,0.030116167,0,0,1,0,1,0,0,0
12560,9/6/2019 15:00,290.2266667,305.0932109,253.7445527,317.1992927,397.8545227,0,0.087635333,1.919861,0.029926833,0,0,1,0,1,0,0,0
12561,9/6/2019 16:00,289.4916667,306.1228413,253.7445527,317.1992927,397.8545227,0,0.086695667,1.934646667,0.030212,0,0,1,0,1,0,0,0
12562,9/6/2019 17:00,290.1366667,311.1970899,259.7943503,323.2490903,403.9043203,0,0.088119,1.959167333,0.029636167,0,0,1,0,0,1,0,0
12563,9/6/2019 18:00,288.4233333,311.2760255,259.7489298,323.2036698,403.8588998,0,0.087635333,1.928726,0.028499833,0,0,1,0,0,1,0,0
12564,9/6/2019 19:00,292.5683333,312.2430673,259.8309825,323.2857225,403.9409525,0,0.086695667,1.999206,0.030116167,0,0,1,0,0,1,0,0
12565,9/6/2019 20:00,294.7283333,312.31011,259.8309825,323.2857225,403.9409525,0,0.088119,1.9968715,0.029351,0,0,1,0,0,1,0,0
12566,9/6/2019 21:00,273.3466667,278.7317155,252.0225966,315.4773366,396.1325666,0,0.088119,1.973708833,0.028499833,0,0,1,0,0,0,0,1
12567,9/6/2019 22:00,258.5366667,308.4662572,253.4538355,316.9085755,397.5638055,0,0.096826167,1.918182167,0.029636167,0,0,1,0,0,0,0,1
12568,9/6/2019 23:00,260.9816667,322.024854,253.6046347,317.0593747,397.7146047,0,0.1127775,1.903228833,0.027924,0,0,1,0,0,0,0,1
12569,9/7/2019 0:00,260.745,279.7719952,251.9920541,315.4467941,396.1020241,0,0.085755833,1.925964,0.027924,0,0,1,0,0,0,0,1
12570,9/7/2019 1:00,248.5516667,283.4939677,251.9920541,315.4467941,396.1020241,0,0.090026,1.906898167,0.027924,0,0,1,0,0,0,0,1
12571,9/7/2019 2:00,225.3116667,284.3764852,251.9967343,315.4514743,396.1067043,0,0.090026,1.86676,0.028499833,0,0,1,0,0,0,0,1
12572,9/7/2019 3:00,226.1583333,286.1890222,252.1407406,315.5954806,396.2507106,0,0.090026,1.912620167,0.029636167,0,0,1,0,0,0,0,1
12573,9/7/2019 4:00,222.33,284.0768664,252.0121157,315.4668557,396.1220857,0,0.090026,1.916869833,0.028499833,0,0,1,0,0,0,0,1
12574,9/7/2019 5:00,212.31,219.730056,139.1433699,202.5981099,283.2533399,0,0.090026,1.925185667,0.030212,0,0,1,0,0,0,1,0
12575,9/7/2019 6:00,178.83,222.0407281,139.1226158,202.5773558,283.2325858,0,0.090509833,1.927581333,0.029732,0,0,1,0,0,0,1,0
12576,9/7/2019 7:00,173.4516667,223.0268134,139.1722886,202.6270286,283.2822586,0,0.093385167,1.930717333,0.029073167,0,0,1,0,0,0,1,0
12577,9/7/2019 8:00,163.5133333,223.7068431,139.0210689,202.4758089,283.1310389,0,0.095721,1.916755333,0.030588833,0,0,1,0,0,0,1,0
12578,9/7/2019 9:00,165.1333333,219.1253988,139.4381204,202.8928604,283.5480904,0,0.090026,1.962524167,0.028209167,0,0,1,0,0,0,1,0
12579,9/7/2019 10:00,171.9533333,222.8186901,139.4381204,202.8928604,283.5480904,0,0.090509833,1.9510955,0.028499833,0,0,1,0,0,0,1,0
12580,9/7/2019 11:00,192.8433333,222.153261,139.1226158,202.5773558,283.2325858,0,0.091450167,1.959449833,0.029732,0,0,1,0,0,0,1,0
12581,9/7/2019 12:00,231.6366667,308.7911729,253.7930219,317.2477619,397.9029919,0,0.090026,1.991332833,0.028785,0,0,1,0,1,0,0,0
12582,9/7/2019 13:00,279.2366667,309.8784615,253.7741872,317.2289272,397.8841572,0,0.090509833,1.972465333,0.03002,0,0,1,0,1,0,0,0
12583,9/7/2019 14:00,301.6866667,311.3344849,253.8003385,317.2550785,397.9103085,0,0.091450167,2.031013,0.029065167,0,0,1,0,1,0,0,0
12584,9/7/2019 15:00,297.635,313.4844855,253.7965648,317.2513048,397.9065348,0,0.0909935,2.098525833,0.028499833,0,0,1,0,1,0,0,0
12585,9/7/2019 16:00,297.6983333,323.2244248,254.4992359,317.9539759,398.6092059,0,0.093841,2.259514,0.030308167,0,0,1,0,1,0,0,0
12586,9/7/2019 17:00,298.7766667,337.5427807,261.3539864,324.8087264,405.4639564,0,0.093841,2.3087695,0.030114,0,0,1,0,0,1,0,0
12587,9/7/2019 18:00,297.085,321.7099075,260.0112131,323.4659531,404.1211831,0,0.093357333,2.188491833,0.029070833,0,0,1,0,0,1,0,0
12588,9/7/2019 19:00,294.2,317.1623125,259.8309825,323.2857225,403.9409525,0,0.091934,2.037154667,0.030308167,0,0,1,0,0,1,0,0
12589,9/7/2019 20:00,291.37,314.0215233,259.7751967,323.2299367,403.8851667,0,0.092417667,1.901702833,0.029922,0,0,1,0,0,1,0,0
12590,9/7/2019 21:00,290.1366667,297.8283701,252.0323598,315.4870998,396.1423298,0,0.093357333,1.911208667,0.027924,0,0,1,0,0,0,0,1
12591,9/7/2019 22:00,282.2666667,291.3750367,251.9766727,315.4314127,396.0866427,0,0.091450167,1.856216,0.027924,0,0,1,0,0,0,0,1
12592,9/7/2019 23:00,267.4533333,284.0817021,251.9052168,315.3599568,396.0151868,0,0.090026,1.793297,0.027827833,0,0,1,0,0,0,0,1
12593,9/8/2019 0:00,267.4066667,284.283906,251.9252784,315.3800184,396.0352484,0,0.090026,1.774253333,0.028118,0,0,1,0,0,0,0,1
12594,9/8/2019 1:00,264.3166667,290.7148933,252.0936642,315.5484042,396.2036342,0,0.090026,1.836860333,0.029926833,0,0,1,0,0,0,0,1
12595,9/8/2019 2:00,248.1283333,288.4340224,252.0936642,315.5484042,396.2036342,0,0.090026,1.822570667,0.029636167,0,0,1,0,0,0,0,1
12596,9/8/2019 3:00,240.9316667,284.151231,252.0121157,315.4668557,396.1220857,0,0.090026,1.8989255,0.028596,0,0,1,0,0,0,0,1
12597,9/8/2019 4:00,237.4266667,290.3918364,252.1512215,315.6059615,396.2611915,0,0.090026,1.9676435,0.030594,0,0,1,0,0,0,0,1
12598,9/8/2019 5:00,205.255,219.6171387,139.1370745,202.5918145,283.2470445,0,0.090026,1.975418167,0.029922,0,0,1,0,0,0,1,0
12599,9/8/2019 6:00,182.285,218.6042072,139.4381204,202.8928604,283.5480904,0,0.090026,1.946395833,0.027924,0,0,1,0,0,0,1,0
12600,9/8/2019 7:00,180.9016667,220.5705366,139.4265884,202.8813284,283.5365584,0,0.090026,1.922554167,0.028596,0,0,1,0,0,0,1,0
12601,9/8/2019 8:00,184.995,220.3221643,139.1780203,202.6327603,283.2879903,0,0.090026,1.939193333,0.030594,0,0,1,0,0,0,1,0
12602,9/8/2019 9:00,163.9933333,220.3639888,139.1801954,202.6349354,283.2901654,0,0.090026,1.973953,0.030497833,0,0,1,0,0,0,1,0
12603,9/8/2019 10:00,170.095,219.7221488,139.1433699,202.5981099,283.2533399,0,0.090026,1.945464833,0.030212,0,0,1,0,0,0,1,0
12604,9/8/2019 11:00,182.0016667,219.6270447,139.1226158,202.5773558,283.2325858,0,0.090026,1.908287333,0.029732,0,0,1,0,0,0,1,0
12605,9/8/2019 12:00,235.58,307.5713497,253.7370359,317.1917759,397.8470059,0,0.090026,1.954361167,0.028592833,0,0,1,0,1,0,0,0
12606,9/8/2019 13:00,276.04,308.4084317,253.7741872,317.2289272,397.8841572,0,0.090026,1.978980833,0.029065167,0,0,1,0,1,0,0,0
12607,9/8/2019 14:00,299.1016667,312.9158195,253.7536066,317.2083466,397.8635766,0,0.090509833,1.9996335,0.027924,0,0,1,0,1,0,0,0
12608,9/8/2019 15:00,292.7783333,313.5500136,253.7736682,317.2284082,397.8836382,0,0.091934,2.061736667,0.028596,0,0,1,0,1,0,0,0
12609,9/8/2019 16:00,290.475,316.5644035,253.8003385,317.2550785,397.9103085,0,0.091450167,2.0595245,0.030594,0,0,1,0,1,0,0,0
12610,9/8/2019 17:00,292.305,318.1723923,259.8309825,323.2857225,403.9409525,0,0.0909935,2.065566667,0.030594,0,0,1,0,0,1,0,0
12611,9/8/2019 18:00,292.145,319.9454109,259.8829926,323.3377326,403.9929626,0,0.093357333,2.042670833,0.030594,0,0,1,0,0,1,0,0
12612,9/8/2019 19:00,289.6833333,313.8847909,259.7751967,323.2299367,403.8851667,0,0.091450167,1.9454575,0.030497833,0,0,1,0,0,1,0,0
12613,9/8/2019 20:00,286.265,310.0788078,259.7281202,323.1828602,403.8380902,0,0.090509833,1.833572,0.029636167,0,0,1,0,0,1,0,0
12614,9/8/2019 21:00,284.535,294.8101721,251.9449777,315.3997177,396.0549477,0,0.092417667,1.830764333,0.027924,0,0,1,0,0,0,0,1
12615,9/8/2019 22:00,287.0416667,299.0305803,252.0169784,315.4717184,396.1269484,0,0.093357333,1.865112333,0.027924,0,0,1,0,0,0,0,1
12616,9/8/2019 23:00,289.82,288.1370745,252.0121157,315.4668557,396.1220857,0,0.091450167,1.9060135,0.028596,0,0,1,0,0,0,0,1
12617,9/9/2019 0:00,313.74,294.2064507,252.1407406,315.5954806,396.2507106,0,0.090509833,1.957084833,0.030594,0,0,1,0,0,0,0,1
12618,9/9/2019 1:00,305.2033333,291.0950607,252.1773728,315.6321128,396.2873428,0,0.091450167,1.994720333,0.030018,0,0,1,0,0,0,0,1
12619,9/9/2019 2:00,282.9683333,287.0242445,252.048748,315.503488,396.158718,0,0.090509833,1.992409,0.028305,0,0,1,0,0,0,0,1
12620,9/9/2019 3:00,239.8533333,287.190858,252.0358813,315.4906213,396.1458513,0,0.091450167,1.957863,0.028689,0,0,1,0,0,0,0,1
12621,9/9/2019 4:00,203.22,285.6605106,252.1518084,315.6065484,396.2617784,0,0.090026,1.9639205,0.029351,0,0,1,0,0,0,0,1
12622,9/9/2019 5:00,188.9816667,220.6058427,139.4265884,202.8813284,283.5365584,0,0.090026,1.8883895,0.028596,0,0,1,0,0,0,1,0
12623,9/9/2019 6:00,183.2766667,220.3960185,139.1704403,202.6251803,283.2804103,0,0.090026,1.905525,0.030497833,0,0,1,0,0,0,1,0
12624,9/9/2019 7:00,176.2733333,221.3366955,139.1520708,202.6068108,283.2620408,0,0.090026,1.875671,0.030308167,0,0,1,0,0,0,1,0
12625,9/9/2019 8:00,203.5683333,219.5457189,139.1273194,202.5820594,283.2372894,0,0.090026,1.885544,0.029922,0,0,1,0,0,0,1,0
12626,9/9/2019 9:00,280.1083333,220.6058427,139.4265884,202.8813284,283.5365584,0,0.090026,1.888984333,0.028596,0,0,1,0,0,0,1,0
12627,9/9/2019 10:00,267.845,219.9083202,139.1273194,202.5820594,283.2372894,0,0.089542333,1.876831167,0.029922,0,0,1,0,0,0,1,0
12628,9/9/2019 11:00,260.4966667,218.0350484,139.3887698,202.8435098,283.4987398,0,0.088119,1.8255235,0.028116,0,0,1,0,0,0,1,0
12629,9/9/2019 12:00,257.565,305.1667531,253.6974762,317.1522162,397.8074462,0,0.088602667,1.8143085,0.029070833,0,0,1,0,1,0,0,0
12630,9/9/2019 13:00,260.3016667,306.1871352,253.6974762,317.1522162,397.8074462,0,0.090026,1.83136,0.030116167,0,0,1,0,1,0,0,0
12631,9/9/2019 14:00,300.8333333,307.0815481,253.7291713,317.1839113,397.8391413,0,0.090026,1.848480167,0.029926833,0,0,1,0,1,0,0,0
12632,9/9/2019 15:00,295.26,307.0535106,253.7445527,317.1992927,397.8545227,0,0.090026,1.900443667,0.029636167,0,0,1,0,1,0,0,0
12633,9/9/2019 16:00,291.1183333,307.2522004,253.7178823,317.1726223,397.8278523,0,0.090509833,1.912742667,0.028596,0,0,1,0,1,0,0,0
12634,9/9/2019 17:00,285.94,313.5517061,259.7751967,323.2299367,403.8851667,0,0.091450167,1.931289667,0.030497833,0,0,1,0,0,1,0,0
12635,9/9/2019 18:00,265.2183333,311.4518051,259.7751967,323.2299367,403.8851667,0,0.090509833,1.929016,0.029732,0,0,1,0,0,1,0,0
12636,9/9/2019 19:00,264.63,313.2269294,259.7943503,323.2490903,403.9043203,0,0.091934,1.95314,0.028881,0,0,1,0,0,1,0,0
12637,9/9/2019 20:00,267.8933333,317.4841073,259.8804772,323.3352172,403.9904472,0,0.091934,2.018561833,0.030689833,0,0,1,0,0,1,0,0
12638,9/9/2019 21:00,272.2666667,297.3357796,252.1978923,315.6526323,396.3078623,0,0.091934,1.995223833,0.030783,0,0,1,0,0,0,0,1
12639,9/9/2019 22:00,274.8016667,292.9980249,252.1407406,315.5954806,396.2507106,0,0.091934,1.9565965,0.030308167,0,0,1,0,0,0,0,1
12640,9/9/2019 23:00,277.0616667,291.7158949,252.1407406,315.5954806,396.2507106,0,0.091934,1.922256333,0.029922,0,0,1,0,0,0,0,1
12641,9/10/2019 0:00,288.675,287.4615716,252.0121157,315.4668557,396.1220857,0,0.091934,1.937781833,0.028499833,0,0,1,0,0,0,0,1
12642,9/10/2019 1:00,283.7166667,289.3750571,252.1407406,315.5954806,396.2507106,0,0.091934,1.945205333,0.029732,0,0,1,0,0,0,0,1
12643,9/10/2019 2:00,273.455,288.7890915,252.1124846,315.5672246,396.2224546,0,0.091934,1.969825833,0.028881,0,0,1,0,0,0,0,1
12644,9/10/2019 3:00,247.25,291.2652432,252.1407406,315.5954806,396.2507106,0,0.091450167,1.965965333,0.030018,0,0,1,0,0,0,0,1
12645,9/10/2019 4:00,220.3866667,283.6250347,252.0225966,315.4773366,396.1325666,0,0.090026,1.9685135,0.028209167,0,0,1,0,0,0,0,1
12646,9/10/2019 5:00,183.545,219.0749738,139.4597353,202.9144753,283.5697053,0,0.090026,2.017882667,0.028019833,0,0,1,0,0,0,1,0
12647,9/10/2019 6:00,174.9983333,221.7877519,139.4906594,202.9453994,283.6006294,0,0.090026,2.082564833,0.028497,0,0,1,0,0,0,1,0
12648,9/10/2019 7:00,170.6816667,221.6708338,139.3880919,202.8428319,283.4980619,0,0.090026,2.116791,0.028780167,0,0,1,0,0,0,1,0
12649,9/10/2019 8:00,177.4666667,219.6112713,139.5015556,202.9562956,283.6115256,0,0.090026,2.130432,0.028019833,0,0,1,0,0,0,1,0
12650,9/10/2019 9:00,227.1833333,224.5219763,139.5921957,203.0469357,283.7021657,0,0.090509833,2.140548667,0.028785,0,0,1,0,0,0,1,0
12651,9/10/2019 10:00,258.66,233.6636456,140.7027252,204.1574652,284.8126952,0,0.091450167,2.184890667,0.029732,0,0,1,0,0,0,1,0
12652,9/10/2019 11:00,287.255,240.5248244,141.5578666,205.0126066,285.6678366,0,0.090026,2.207854667,0.028401167,0,0,1,0,0,0,1,0
12653,9/10/2019 12:00,300.3516667,316.5013497,253.8833491,317.3380891,397.9933191,0,0.0909935,2.1541895,0.029167,0,0,1,0,1,0,0,0
12654,9/10/2019 13:00,286.9016667,322.0123237,254.6430907,318.0978307,398.7530607,0,0.0948085,2.178276,0.030018,0,0,1,0,1,0,0,0
12655,9/10/2019 14:00,272.7166667,322.7795822,255.3706215,318.8253615,399.4805915,0,0.097656,2.202537167,0.028977,0,0,1,0,1,0,0,0
12656,9/10/2019 15:00,280.8383333,325.0230423,255.367115,318.821855,399.477085,0,0.097656,2.228187333,0.030399167,0,0,1,0,1,0,0,0
12657,9/10/2019 16:00,283.4533333,327.2782344,256.231017,319.685757,400.340987,0,0.097656,2.277237,0.028782833,0,0,1,0,1,0,0,0
12658,9/10/2019 17:00,281.8083333,329.2610054,261.2293404,324.6840804,405.3393104,0,0.097656,2.183288,0.029548,0,0,1,0,0,1,0,0
12659,9/10/2019 18:00,279.0533333,327.9485028,260.8854069,324.3401469,404.9953769,0,0.096204833,2.1076655,0.031071167,0,0,1,0,0,1,0,0
12660,9/10/2019 19:00,279.2716667,320.5364429,259.9304201,323.3851601,404.0403901,0,0.091934,2.132857833,0.030685,0,0,1,0,0,1,0,0
12661,9/10/2019 20:00,282.0383333,320.7927503,259.8922617,323.3470017,404.0022317,0,0.092417667,2.141258,0.029359,0,0,1,0,0,1,0,0
12662,9/10/2019 21:00,284.8483333,311.489611,252.2965843,315.7513243,396.4065543,0,0.093357333,2.111076167,0.031260833,0,0,1,0,0,0,0,1
12663,9/10/2019 22:00,289.1783333,306.3674308,252.3410753,315.7958153,396.4510453,0,0.093385167,2.102119167,0.030303,0,0,1,0,0,0,0,1
12664,9/10/2019 23:00,296.8816667,306.8005843,253.3282901,316.7830301,397.4382601,0,0.0966885,2.0701295,0.028401167,0,0,1,0,0,0,0,1
12665,9/11/2019 0:00,311.89,304.5249741,252.926513,316.381253,397.036483,0,0.094324833,2.165252333,0.029262833,0,0,1,0,0,0,0,1
12666,9/11/2019 1:00,309.0716667,316.7443679,252.9536852,316.4084252,397.0636552,0,0.0947815,2.104873,0.030975,0,0,1,0,0,0,0,1
12667,9/11/2019 2:00,296.2466667,294.0488054,252.1773728,315.6321128,396.2873428,0,0.091934,2.0414195,0.030303,0,0,1,0,0,0,0,1
12668,9/11/2019 3:00,264.2733333,291.9049382,252.0749444,315.5296844,396.1849144,0,0.0929015,2.022483833,0.028305,0,0,1,0,0,0,0,1
12669,9/11/2019 4:00,228.8633333,300.7831839,252.7443464,316.1990864,396.8543164,0,0.0947815,2.045020667,0.028497,0,0,1,0,0,0,0,1
12670,9/11/2019 5:00,186.5483333,224.7300694,139.1860511,202.6407911,283.2960211,0,0.092417667,2.1219405,0.029548,0,0,1,0,0,0,1,0
12671,9/11/2019 6:00,191.45,235.6102464,140.7538477,204.2085877,284.8638177,0,0.094324833,2.186568833,0.030399167,0,0,1,0,0,0,1,0
12672,9/11/2019 7:00,166.375,241.966797,141.5108676,204.9656076,285.6208376,0,0.095749,2.249778333,0.028878833,0,0,1,0,0,0,1,0
12673,9/11/2019 8:00,190.4533333,237.7769961,141.5266027,204.9813427,285.6365727,0,0.095265167,2.278007333,0.029257167,0,0,1,0,0,0,1,0
12674,9/11/2019 9:00,242.055,241.0863985,143.1020639,206.5568039,287.2120339,0,0.093357333,2.387229833,0.029359,0,0,1,0,0,0,1,0
12675,9/11/2019 10:00,236.2616667,245.3967125,143.2377787,206.6925187,287.3477487,0,0.091934,2.440261667,0.030973,0,0,1,0,0,0,1,0
12676,9/11/2019 11:00,292.8833333,244.7399591,144.2210948,207.6758348,288.3310648,0,0.094352667,2.5668635,0.030311,0,0,1,0,0,0,1,0
